timestamp,i1_pos_switch_baseband,i1_pos_switch_fm_demodulated,i2_pos_switch_baseband,i2_pos_switch_fm_demodulated,m1_speed_baseband,m1_speed_fm_demodulated,o7_valve_baseband,o7_valve_fm_demodulated,o8_compressor_baseband,o8_compressor_fm_demodulated,current_task_baseband,current_task_fm_demodulated,current_task_duration_baseband,current_task_duration_fm_demodulated,current_sub_task_baseband,current_sub_task_fm_demodulated,i5_light_barrier_baseband,i5_light_barrier_fm_demodulated,current_state_binary
2023-02-06 14:25:24,0.0,0.107213,0.0,0.453983,0.510929,0.725485,0.0,0.382383,0.151421,0.1909,0.0,0.142229,0.086602,0.174418,0.0,0.111696,0.0,0.622227,1
2023-02-06 14:25:26,0.0,0.136037,0.0,0.476945,0.510929,0.714834,0.0,0.40962,0.151421,0.223358,0.0,0.14573,0.086602,0.128674,0.0,0.07117,0.0,0.650021,1
2023-02-06 14:25:28,0.0,0.181459,0.0,0.512475,0.510929,0.698985,0.0,0.41814,0.151421,0.234341,0.0,0.112781,0.086602,0.080798,0.0,0.093361,0.0,0.695779,1
2023-02-06 14:25:30,0.0,0.2016,0.0,0.527426,0.510929,0.681295,0.0,0.393821,0.151421,0.203184,0.0,0.047901,0.086602,0.094366,0.0,0.161918,0.0,0.720367,1
2023-02-06 14:25:32,0.0,0.138714,0.0,0.478538,0.510929,0.69963,0.0,0.358561,0.151421,0.136873,0.0,0.096933,0.086602,0.179553,0.0,0.165465,0.0,0.650409,1
2023-02-06 14:25:34,0.0,0.119022,0.0,0.462253,0.510929,0.742088,0.0,0.406336,0.151421,0.198504,0.0,0.154895,0.086602,0.153543,0.0,0.074763,0.0,0.634318,1
2023-02-06 14:25:36,0.0,0.187123,0.0,0.515442,0.510929,0.741289,0.0,0.40645,0.151421,0.240197,0.0,0.082277,0.086602,0.085838,0.0,0.123232,0.0,0.703073,1
2023-02-06 14:25:38,0.0,0.120908,0.0,0.46412,0.510929,0.687922,0.0,0.367709,0.151421,0.145623,0.0,0.121886,0.086602,0.177675,0.0,0.141272,0.0,0.632848,1
2023-02-06 14:25:40,0.0,0.126626,0.0,0.468539,0.510929,0.67471,0.0,0.422389,0.151421,0.177897,0.0,0.167705,0.086602,0.166255,0.0,0.045831,0.0,0.643181,1
2023-02-06 14:25:42,0.0,0.199627,0.0,0.526423,0.510929,0.726315,0.0,0.400686,0.151421,0.248565,0.0,0.061367,0.086602,0.070976,0.0,0.148281,0.0,0.713405,1
2023-02-06 14:25:44,0.0,0.101156,0.0,0.449286,0.510929,0.75099,0.0,0.351993,0.151421,0.145366,0.0,0.125114,0.086602,0.18755,0.0,0.15519,0.0,0.615823,1
2023-02-06 14:25:46,0.0,0.114045,0.0,0.459748,0.510929,0.723662,0.0,0.413605,0.151421,0.130009,0.0,0.173721,0.086602,0.202581,0.0,0.045837,0.0,0.627271,1
2023-02-06 14:25:48,0.0,0.17608,0.0,0.5083,0.510929,0.707186,0.0,0.399614,0.151421,0.221456,0.0,0.094189,0.086602,0.109663,0.0,0.128,0.0,0.690076,1
2023-02-06 14:25:50,0.0,0.140694,0.0,0.479925,0.510929,0.720225,0.0,0.388489,0.151421,0.188851,0.0,0.114803,0.086602,0.140448,0.0,0.119652,0.0,0.657613,1
2023-02-06 14:25:52,0.0,0.188864,0.0,0.517568,0.510929,0.695241,0.0,0.398789,0.151421,0.228202,0.0,0.076211,0.086602,0.093449,0.0,0.139829,0.0,0.702127,1
2023-02-06 14:25:54,0.0,0.139859,0.0,0.478621,0.510929,0.663548,0.0,0.352697,0.151421,0.261109,0.0,0.082758,0.086602,0.090335,0.0,0.184958,0.0,0.655959,1
