timestamp,i4_light_barrier_baseband,i4_light_barrier_am_demodulated,m1_speed_baseband,m1_speed_am_demodulated,m2_speed_baseband,m2_speed_am_demodulated,m3_speed_baseband,m3_speed_am_demodulated,current_task_baseband,current_task_am_demodulated,current_task_duration_baseband,current_task_duration_am_demodulated,current_sub_task_baseband,current_sub_task_am_demodulated,i1_light_barrier_baseband,i1_light_barrier_am_demodulated,i2_light_barrier_baseband,i2_light_barrier_am_demodulated,i3_light_barrier_baseband,i3_light_barrier_am_demodulated,i5_pos_switch_baseband,i5_pos_switch_am_demodulated,i6_pos_switch_baseband,i6_pos_switch_am_demodulated,i7_pos_switch_baseband,i7_pos_switch_am_demodulated,i8_pos_switch_baseband,i8_pos_switch_am_demodulated,m4_speed_baseband,m4_speed_am_demodulated,current_pos_x_baseband,current_pos_x_am_demodulated,current_pos_y_baseband,current_pos_y_am_demodulated,target_pos_x_baseband,target_pos_x_am_demodulated,target_pos_y_baseband,target_pos_y_am_demodulated,amount_of_workpieces_baseband,amount_of_workpieces_am_demodulated,current_state_binary
2023-02-06 14:16:12,0.0,0.403304,0.732115,0.792464,0.486282,0.61969,0.50285,0.679191,0.0,0.377355,0.151422,0.645601,0.0,0.339583,0.0,0.336859,0.0,0.722274,0.0,0.722274,1.0,0.942224,1.0,0.830933,0.0,0.394974,1.0,0.868146,0.476013,0.700423,0.976607,0.909406,0.19356,0.442893,0.896144,0.874233,0.213026,0.478024,0.0,0.32045,1
2023-02-06 14:16:14,0.0,0.2931,0.732115,0.670411,0.4846,0.50763,0.50285,0.563465,0.0,0.27408,0.151423,0.479106,0.0,0.234382,0.0,0.231258,0.0,0.509719,0.0,0.509719,1.0,0.809395,1.0,0.713473,0.0,0.309919,1.0,0.737985,0.476013,0.575312,0.978167,0.800382,0.194011,0.318194,0.902068,0.761813,0.213443,0.351998,0.0,0.204165,1
2023-02-06 14:16:16,0.0,0.314519,0.732115,0.698032,0.489297,0.541273,0.50285,0.591071,0.0,0.297506,0.151425,0.51651,0.0,0.261526,0.0,0.25894,0.0,0.55674,0.0,0.55674,1.0,0.822661,1.0,0.740333,0.0,0.317653,1.0,0.764526,0.476013,0.605752,0.978162,0.825776,0.194366,0.3471,0.894925,0.785313,0.213772,0.380501,0.0,0.229087,1
2023-02-06 14:16:18,0.0,0.408753,0.732115,0.821609,0.495049,0.671523,0.50285,0.711759,0.0,0.413135,0.151424,0.68876,0.0,0.394036,0.0,0.382955,0.0,0.777137,0.0,0.777137,1.0,0.88952,1.0,0.841763,0.0,0.43686,1.0,0.86045,0.476013,0.737548,0.975898,0.935226,0.193919,0.478131,0.881046,0.895844,0.213358,0.51109,0.0,0.349387,1
2023-02-06 14:16:20,0.0,0.419752,0.732115,0.850308,0.492374,0.713321,0.50285,0.742668,0.0,0.451632,0.151421,0.731489,0.0,0.44862,0.0,0.423865,0.0,0.832134,0.0,0.832134,1.0,0.829777,1.0,0.85301,0.0,0.476565,1.0,0.8714,0.476013,0.77211,0.974279,0.959042,0.193019,0.511905,0.881046,0.921513,0.212525,0.543605,0.0,0.378776,1
2023-02-06 14:16:22,0.0,0.423038,0.732115,0.856265,0.482207,0.726415,0.50285,0.75109,0.0,0.464001,0.15142,0.743613,0.0,0.469067,0.0,0.438616,0.0,0.848991,0.0,0.848991,1.0,0.792218,1.0,0.851916,0.0,0.467478,1.0,0.898527,0.476013,0.781845,0.976377,0.963297,0.193019,0.521874,0.90098,0.931562,0.212525,0.552823,0.0,0.386959,1
2023-02-06 14:16:24,0.0,0.330728,0.732115,0.752297,0.478683,0.628886,0.50285,0.652176,0.0,0.404292,0.151423,0.602068,0.0,0.41523,0.0,0.346686,0.0,0.668498,0.0,0.668498,1.0,0.464045,1.0,0.749543,0.0,0.404955,1.0,0.773275,0.476013,0.674608,0.980248,0.869899,0.194376,0.415946,0.915793,0.838054,0.213781,0.446122,0.0,0.288579,1
2023-02-06 14:16:26,0.0,0.294739,0.732115,0.70287,0.490852,0.578903,0.50285,0.602604,0.153846,0.396825,0.151428,0.528928,0.2,0.414988,0.0,0.291178,0.0,0.573004,0.0,0.573004,0.0,0.107668,1.0,0.715711,0.0,0.333928,1.0,0.762033,0.476013,0.620255,0.98002,0.826957,0.195393,0.360526,0.897858,0.78621,0.214722,0.391159,0.0,0.236143,0
2023-02-06 14:16:28,0.0,0.351417,0.732115,0.756555,0.505783,0.618904,0.50285,0.65018,0.153846,0.440607,0.151427,0.599683,0.2,0.449162,0.0,0.326277,0.0,0.663234,0.0,0.663234,0.0,0.17901,1.0,0.781563,0.0,0.382437,1.0,0.800451,0.476013,0.670933,0.97404,0.875796,0.194166,0.411492,0.862289,0.824138,0.213587,0.443792,0.0,0.286746,0
2023-02-06 14:16:30,0.0,0.364862,0.732115,0.75909,0.49902,0.604075,0.50285,0.64897,0.153846,0.443003,0.151419,0.600153,0.2,0.439313,0.0,0.314077,0.0,0.663646,0.0,0.663646,0.0,0.161379,1.0,0.806787,0.0,0.383254,1.0,0.783528,0.476013,0.668838,0.969661,0.881092,0.191784,0.408976,0.862289,0.82392,0.211381,0.442553,0.0,0.288039,0
2023-02-06 14:16:32,0.0,0.431761,0.732115,0.819592,0.469309,0.642708,0.50285,0.704225,0.153846,0.499854,0.151414,0.681502,0.2,0.493172,0.0,0.356976,0.0,0.767916,0.0,0.767916,0.0,0.180103,1.0,0.883206,0.0,0.39641,1.0,0.885097,0.476013,0.728242,0.975862,0.941859,0.191784,0.468313,0.919773,0.891665,0.211381,0.503204,0.0,0.34541,0
2023-02-06 14:16:34,0.0,0.433817,0.732115,0.828591,0.453875,0.650616,0.50285,0.712306,0.153846,0.502293,0.151421,0.692871,0.2,0.487162,0.0,0.364237,0.0,0.78186,0.0,0.78186,0.0,0.223857,1.0,0.902717,0.0,0.442731,1.0,0.800848,0.476013,0.737028,0.988756,0.955119,0.195206,0.477947,0.968377,0.903196,0.214549,0.512793,0.0,0.353731,0
2023-02-06 14:16:36,0.0,0.370574,0.732115,0.759321,0.499302,0.619083,0.50285,0.649098,0.153846,0.44445,0.151434,0.600288,0.2,0.44113,0.0,0.312437,0.0,0.66392,0.0,0.66392,0.0,0.148597,1.0,0.818294,0.0,0.352714,1.0,0.820882,0.476013,0.669118,0.986638,0.887802,0.197749,0.410598,0.894126,0.802426,0.216904,0.444013,0.0,0.287825,0
2023-02-06 14:16:38,0.0,0.337753,0.732115,0.740297,0.615393,0.666493,0.50285,0.634605,0.153846,0.426629,0.151449,0.577154,0.2,0.435333,0.0,0.311129,0.0,0.634306,0.0,0.634306,0.0,0.154471,1.0,0.769997,0.0,0.366551,1.0,0.811123,0.476013,0.654034,0.942598,0.843652,0.19467,0.394912,0.651203,0.690034,0.214053,0.427088,0.0,0.270882,0
2023-02-06 14:16:40,0.0,0.317757,0.732115,0.737646,0.762611,0.743383,0.50285,0.635885,0.153846,0.423949,0.151487,0.577036,0.2,0.43881,0.0,0.325653,0.0,0.634278,0.0,0.634278,0.0,0.176215,1.0,0.741284,0.0,0.423332,0.0,0.444738,0.476013,0.655902,0.843539,0.786631,0.188564,0.396027,0.32906,0.560054,0.2084,0.427183,0.0,0.270195,0
2023-02-06 14:16:42,0.0,0.329059,0.732115,0.756926,0.88475,0.829443,0.50285,0.656939,0.153846,0.443139,0.15158,0.606228,0.52,0.542719,0.0,0.354032,0.0,0.671946,0.0,0.671946,0.0,0.194776,0.0,0.522226,0.0,0.382017,0.0,0.349442,0.476472,0.678986,0.697864,0.724899,0.188487,0.420451,0.085288,0.46941,0.2084,0.451118,0.0,0.289759,0
2023-02-06 14:16:44,0.0,0.305935,0.732115,0.741931,0.94895,0.854774,0.503275,0.642695,0.153846,0.428256,0.151733,0.585569,0.52,0.60008,0.0,0.342208,0.0,0.645024,0.0,0.645024,0.0,0.1952,0.0,0.230404,0.0,0.640258,0.0,0.32829,0.476348,0.66332,0.5275,0.616458,0.198231,0.409146,0.010417,0.398637,0.217401,0.439416,0.0,0.275655,0
2023-02-06 14:16:46,0.0,0.307242,0.732115,0.723969,0.949342,0.841573,0.503585,0.623621,0.153846,0.414206,0.15188,0.559349,0.52,0.587412,0.0,0.31659,0.0,0.611561,0.0,0.611561,0.0,0.156114,0.0,0.242138,1.0,0.735424,0.0,0.448121,0.475597,0.641873,0.355945,0.502602,0.206593,0.39,0.059791,0.369065,0.225028,0.420585,0.0,0.257204,0
2023-02-06 14:16:48,0.0,0.355946,0.732115,0.761849,0.886993,0.843721,0.502775,0.655244,0.153846,0.445463,0.151921,0.607585,0.52,0.635471,0.0,0.332066,0.0,0.672875,0.0,0.672875,0.0,0.179504,0.0,0.208044,0.0,0.430168,1.0,0.832672,0.474694,0.675627,0.204037,0.447404,0.194131,0.416881,0.118864,0.396648,0.213484,0.449205,0.0,0.292028,0
2023-02-06 14:16:50,0.0,0.368231,0.732115,0.75519,0.766115,0.77459,0.501246,0.643985,0.153846,0.437762,0.151809,0.593878,0.52,0.633105,0.0,0.30382,0.0,0.65489,0.0,0.65489,0.0,0.147647,0.0,0.156305,0.0,0.378052,1.0,0.818085,0.475679,0.663847,0.090583,0.3725,0.152681,0.385239,0.118864,0.37281,0.175227,0.41974,0.0,0.283333,0
2023-02-06 14:16:52,0.0,0.396784,0.732115,0.760188,0.614969,0.701779,0.501321,0.646267,0.153846,0.442403,0.151603,0.598222,0.56,0.639123,0.0,0.293703,0.0,0.660692,0.0,0.660692,0.0,0.123765,1.0,0.438912,0.0,0.469931,1.0,0.758888,0.477849,0.666813,0.028104,0.337188,0.097118,0.360273,0.080669,0.360748,0.123906,0.397132,0.0,0.286493,0
2023-02-06 14:16:54,0.0,0.397133,0.732115,0.772042,0.491651,0.646446,0.504239,0.658183,0.153846,0.450983,0.151429,0.614056,0.56,0.662485,0.0,0.302754,0.0,0.680879,0.0,0.680879,0.0,0.135737,1.0,0.641446,0.0,0.391138,1.0,0.849324,0.477989,0.678765,0.013449,0.336378,0.054805,0.347982,0.061517,0.367958,0.084628,0.386408,0.0,0.29833,0
2023-02-06 14:16:56,0.0,0.355525,0.732115,0.726283,0.447236,0.570986,0.506377,0.618389,0.153846,0.413461,0.151368,0.554098,0.56,0.618938,0.0,0.276909,0.0,0.604789,0.0,0.604789,0.0,0.101509,1.0,0.681415,0.0,0.38593,1.0,0.775145,0.474606,0.633712,0.025251,0.305318,0.041996,0.288552,0.079551,0.337319,0.072499,0.327012,0.0,0.255321,0
2023-02-06 14:16:58,0.0,0.331251,0.732115,0.731099,0.475093,0.577109,0.503377,0.626097,0.153846,0.418633,0.1514,0.564404,0.56,0.630437,0.0,0.303,0.0,0.618036,0.0,0.618036,0.0,0.14854,1.0,0.762039,0.0,0.358589,1.0,0.77853,0.471758,0.641725,0.036336,0.325103,0.051269,0.292563,0.10396,0.356069,0.081055,0.330735,0.0,0.261978,0
2023-02-06 14:17:00,0.0,0.322191,0.732115,0.762843,0.512778,0.62082,0.497612,0.659067,0.153846,0.447674,0.151443,0.612504,0.56,0.665715,0.0,0.35726,0.0,0.679793,0.0,0.679793,0.0,0.256282,1.0,0.831764,0.0,0.363865,1.0,0.770336,0.474896,0.679566,0.033116,0.367011,0.061967,0.327356,0.102371,0.390715,0.091352,0.365502,0.0,0.295202,0
2023-02-06 14:17:02,0.0,0.306931,0.732115,0.756545,0.506678,0.622784,0.49788,0.656197,0.153846,0.444703,0.151444,0.607093,0.56,0.663541,0.0,0.371242,0.0,0.673305,0.0,0.673305,0.0,0.38603,1.0,0.863093,0.0,0.3855,1.0,0.71742,0.481693,0.67768,0.02291,0.367723,0.061178,0.321338,0.080588,0.380877,0.090939,0.359461,0.0,0.290387,0
2023-02-06 14:17:04,0.0,0.283061,0.732115,0.76519,0.469678,0.627481,0.507071,0.667028,0.153846,0.451088,0.151418,0.618875,0.56,0.664065,0.0,0.379431,0.0,0.688077,0.0,0.688077,1.0,0.597318,1.0,0.810688,0.0,0.356355,1.0,0.536583,0.482052,0.685755,0.020967,0.374778,0.053199,0.328985,0.070147,0.38442,0.083197,0.367224,0.0,0.299352,0
2023-02-06 14:17:06,0.0,0.32403,0.732115,0.760007,0.460098,0.619348,0.51369,0.661557,0.153846,0.446373,0.151406,0.609104,0.56,0.663146,0.0,0.361515,0.0,0.675618,0.0,0.675618,1.0,0.74304,1.0,0.826186,0.0,0.387372,0.0,0.23593,0.472151,0.674039,0.030595,0.3643,0.049863,0.323207,0.085281,0.381008,0.079405,0.361366,0.0,0.292404,0
2023-02-06 14:17:08,0.0,0.347761,0.732115,0.742542,0.501781,0.60473,0.504863,0.63791,0.153846,0.428644,0.151419,0.580359,0.56,0.642331,0.0,0.315643,0.0,0.638478,0.0,0.638478,1.0,0.80742,1.0,0.777624,0.0,0.369051,0.0,0.225371,0.464695,0.649089,0.038198,0.337176,0.05472,0.306457,0.104454,0.367253,0.08415,0.344522,0.0,0.273163,0
2023-02-06 14:17:10,0.0,0.382219,0.732115,0.767318,0.539728,0.615287,0.488382,0.652167,0.153846,0.447316,0.15143,0.609315,0.12,0.509162,0.0,0.29956,0.0,0.675226,0.0,0.675226,1.0,0.884946,0.0,0.431952,0.0,0.38536,0.0,0.20583,0.473604,0.673445,0.030333,0.342982,0.059909,0.332642,0.099205,0.386721,0.090466,0.371296,0.0,0.294531,0
2023-02-06 14:17:12,1.0,0.618107,0.732115,0.740824,0.493972,0.545618,0.489417,0.624928,0.153846,0.423286,0.151423,0.56923,0.12,0.38197,0.0,0.249626,0.0,0.623849,0.0,0.623849,1.0,0.877258,0.0,0.201236,0.0,0.462482,0.0,0.109794,0.490572,0.649239,0.014167,0.306807,0.057741,0.30307,0.074033,0.354718,0.088636,0.341558,0.0,0.266203,0
2023-02-06 14:17:14,1.0,0.810102,0.732115,0.706135,0.351924,0.441968,0.514165,0.599542,0.153846,0.392354,0.151416,0.521923,0.12,0.427121,0.0,0.198328,0.0,0.563585,0.0,0.563585,1.0,0.836689,0.0,0.276536,1.0,0.385521,0.0,0.128335,0.490251,0.613135,0.017929,0.28221,0.051233,0.265849,0.064534,0.322298,0.08055,0.303247,0.0,0.234132,0
2023-02-06 14:17:16,1.0,0.861969,0.732115,0.764001,0.189048,0.424475,0.53067,0.661675,0.153846,0.445345,0.151444,0.605117,0.12,0.39964,0.0,0.283973,0.0,0.670728,0.0,0.670728,1.0,0.867779,0.0,0.220601,0.0,0.310925,0.0,0.173122,0.465916,0.665853,0.068725,0.368541,0.050105,0.327041,0.09046,0.387839,0.077689,0.364372,0.0,0.291635,0
2023-02-06 14:17:18,1.0,0.898629,0.732115,0.756573,0.089955,0.376422,0.506626,0.651595,0.153846,0.440747,0.151519,0.599542,0.12,0.437303,0.0,0.328701,0.0,0.663022,0.0,0.663022,1.0,0.821776,0.0,0.266875,0.0,0.380326,0.0,0.22201,0.447759,0.652677,0.170575,0.423387,0.057031,0.322779,0.12149,0.390639,0.085852,0.360627,0.0,0.286783,0
2023-02-06 14:17:20,1.0,0.921685,0.732115,0.75509,0.064247,0.366446,0.464589,0.640747,0.153846,0.442956,0.151625,0.604418,0.96,0.746522,0.0,0.356307,0.0,0.669783,0.0,0.669783,1.0,0.785627,1.0,0.607105,0.0,0.419757,0.0,0.269411,0.470125,0.656593,0.305475,0.503608,0.062464,0.326832,0.107594,0.387862,0.095046,0.36601,0.0,0.289834,0
2023-02-06 14:17:22,0.0,0.764785,0.732821,0.821199,0.059202,0.431928,0.469069,0.707003,0.153846,0.503071,0.151733,0.699047,1.0,0.890874,1.0,0.673415,0.0,0.790643,0.0,0.790643,1.0,0.828751,1.0,0.717885,0.0,0.456617,0.0,0.335156,0.515642,0.730827,0.453327,0.651684,0.056353,0.394838,0.048542,0.437036,0.090135,0.434763,0.0,0.35465,0
2023-02-06 14:17:24,0.0,0.481949,0.732629,0.781621,0.048606,0.402341,0.53669,0.688208,0.153846,0.468039,0.15183,0.645244,1.0,0.761256,1.0,0.887771,0.0,0.721556,0.0,0.721556,1.0,0.790161,1.0,0.422297,0.0,0.493538,0.0,0.325751,0.517282,0.679807,0.604915,0.703175,0.04414,0.351941,0.019145,0.400946,0.073005,0.389087,0.0,0.317841,0
2023-02-06 14:17:26,0.0,0.468456,0.731475,0.767297,0.07728,0.407623,0.583201,0.687212,0.153846,0.454741,0.151923,0.622303,0.64,0.706817,1.0,0.858132,0.0,0.691937,0.0,0.691937,1.0,0.796189,0.0,0.211776,0.0,0.411478,0.0,0.270755,0.434451,0.6279,0.753341,0.769914,0.046208,0.338105,0.108829,0.432861,0.066993,0.370965,0.0,0.301223,0
2023-02-06 14:17:28,0.0,0.380362,0.730793,0.790361,0.196837,0.469329,0.503,0.689809,0.153846,0.470846,0.152019,0.647587,0.64,0.729669,1.0,0.916329,0.0,0.724078,0.0,0.724078,1.0,0.857713,0.0,0.234128,0.0,0.444716,0.0,0.253936,0.31898,0.60856,0.879908,0.853372,0.07802,0.370907,0.334602,0.546106,0.092247,0.399496,0.0,0.32027,0
2023-02-06 14:17:30,0.0,0.221934,0.732115,0.723314,0.374497,0.464181,0.31122,0.573237,0.153846,0.407579,0.152121,0.547425,0.6,0.645276,1.0,0.888739,0.0,0.595367,0.0,0.595367,1.0,0.825997,0.0,0.156079,1.0,0.690969,0.0,0.147713,0.281627,0.525291,0.959678,0.833438,0.131006,0.317161,0.621129,0.603498,0.138763,0.34063,0.0,0.251039,0
2023-02-06 14:17:32,1.0,0.464473,0.733592,0.751607,0.502308,0.536111,0.1713,0.559929,0.153846,0.430091,0.152222,0.581289,0.48,0.623022,0.0,0.651767,0.0,0.638706,0.0,0.638706,1.0,0.878861,0.0,0.214954,1.0,0.703196,0.0,0.12724,0.381322,0.597839,0.985527,0.876196,0.174702,0.360766,0.864109,0.743809,0.171995,0.379218,0.0,0.274224,0
2023-02-06 14:17:34,1.0,0.517959,0.733318,0.827435,0.513138,0.620256,0.242706,0.6741,0.153846,0.493767,0.152321,0.684392,0.48,0.664522,0.0,0.510913,0.0,0.770057,0.0,0.770057,1.0,0.967857,0.0,0.26404,0.0,0.543652,0.0,0.197154,0.555384,0.756732,0.980229,0.947293,0.179396,0.439668,0.995956,0.89073,0.167495,0.455495,0.0,0.347881,0
2023-02-06 14:17:36,0.0,0.330032,0.730591,0.821594,0.463166,0.625503,0.503643,0.770594,0.153846,0.493451,0.152419,0.682673,0.48,0.658437,0.0,0.460522,0.0,0.768046,0.0,0.768046,1.0,0.940781,0.0,0.439891,0.0,0.499615,0.0,0.219719,0.672903,0.825525,0.97673,0.942777,0.139019,0.42326,0.995956,0.91744,0.133949,0.443183,0.0,0.344888,0
2023-02-06 14:17:38,0.0,0.380426,0.729076,0.787516,0.475122,0.63111,0.758766,0.834866,0.153846,0.469431,0.152517,0.645893,0.48,0.638364,0.0,0.356762,0.0,0.721151,0.0,0.721151,1.0,0.855501,1.0,0.820204,0.0,0.409241,0.0,0.267348,0.652833,0.823815,0.984624,0.911276,0.077441,0.370544,0.86406,0.85992,0.098262,0.403198,0.0,0.318519,0
2023-02-06 14:17:40,0.0,0.402263,0.732115,0.758114,0.603367,0.68016,0.82711,0.838958,0.153846,0.448533,0.152618,0.614122,0.48,0.633126,0.0,0.289876,0.0,0.680525,0.0,0.680525,1.0,0.743458,1.0,0.852612,0.0,0.348057,0.0,0.338764,0.531484,0.781224,0.979916,0.873321,0.03329,0.324575,0.621018,0.745717,0.077321,0.371428,0.0,0.295768,0
2023-02-06 14:17:42,0.0,0.365567,0.736502,0.752279,0.779687,0.765614,0.701737,0.793117,0.153846,0.44823,0.152718,0.611826,0.48,0.656856,0.0,0.278119,0.0,0.677843,0.0,0.677843,1.0,0.584668,1.0,0.782861,0.0,0.360753,0.0,0.475784,0.420516,0.748714,0.928976,0.834854,0.032152,0.315341,0.334588,0.614906,0.069787,0.366866,0.0,0.292131,0
2023-02-06 14:17:44,0.0,0.397395,0.735323,0.744438,0.898624,0.826023,0.522653,0.712361,0.153846,0.440917,0.152818,0.603021,0.68,0.695551,0.0,0.274479,0.0,0.666212,0.0,0.666212,0.0,0.379993,1.0,0.880136,0.0,0.325225,1.0,0.651501,0.404509,0.729566,0.819014,0.768991,0.063919,0.315621,0.109888,0.485197,0.073448,0.36206,0.0,0.287702,0
2023-02-06 14:17:46,0.0,0.372124,0.728338,0.763212,0.929373,0.871995,0.42447,0.667784,0.153846,0.45734,0.152916,0.626441,0.68,0.728822,0.0,0.316446,0.0,0.696124,0.0,0.696124,0.0,0.26102,1.0,0.80977,0.0,0.383607,1.0,0.787067,0.475393,0.750081,0.664554,0.706693,0.086682,0.342999,0.020823,0.417546,0.09015,0.386469,0.0,0.303033,0
2023-02-06 14:17:48,0.0,0.355829,0.724934,0.756709,0.921375,0.863052,0.43741,0.618321,0.153846,0.444598,0.153014,0.606933,0.68,0.725646,0.0,0.330831,0.0,0.67068,0.0,0.67068,0.0,0.178338,1.0,0.789669,0.0,0.387518,1.0,0.805104,0.547793,0.723623,0.491317,0.608431,0.065739,0.334528,0.049029,0.357311,0.109284,0.380036,0.0,0.290884,0
2023-02-06 14:17:50,0.0,0.342496,0.732115,0.756786,0.915127,0.840939,0.510034,0.59371,0.153846,0.434161,0.153112,0.59136,0.68,0.715806,0.0,0.338368,0.0,0.650517,0.0,0.650517,0.0,0.133633,1.0,0.757534,0.0,0.385179,1.0,0.771008,0.535647,0.670806,0.321956,0.512308,0.018136,0.324875,0.106121,0.328416,0.103198,0.369587,0.0,0.281601,0
2023-02-06 14:17:52,0.0,0.407265,0.74212,0.869347,0.884578,0.902069,0.57321,0.675186,0.153846,0.524337,0.153211,0.731075,0.68,0.772851,0.0,0.439986,0.0,0.829092,0.0,0.829092,0.0,0.226195,1.0,0.72454,0.0,0.514853,1.0,0.839476,0.424865,0.702738,0.176256,0.528635,0.01444,0.458216,0.120599,0.406509,0.061361,0.467612,0.0,0.378175,0
2023-02-06 14:17:54,0.0,0.420016,0.739507,0.857061,0.783803,0.829676,0.569402,0.653148,0.153846,0.511211,0.15331,0.714825,0.68,0.780019,0.0,0.425505,0.0,0.808585,0.0,0.808585,0.0,0.223465,1.0,0.804855,0.0,0.467872,1.0,0.616218,0.28448,0.619821,0.073632,0.460517,0.121451,0.515715,0.094134,0.396392,0.029032,0.453596,0.0,0.369983,0
2023-02-06 14:17:56,0.0,0.326875,0.72314,0.746988,0.626963,0.662271,0.469023,0.54969,0.153846,0.428853,0.153408,0.58059,0.68,0.62794,0.0,0.325743,0.0,0.636809,0.0,0.636809,0.0,0.141417,1.0,0.599406,0.0,0.404889,0.0,0.228246,0.204699,0.481503,0.024787,0.338289,0.334674,0.523089,0.072873,0.324178,0.08807,0.38484,0.0,0.27216,0
2023-02-06 14:17:58,0.0,0.357954,0.714079,0.752884,0.491287,0.616351,0.307929,0.551095,0.153846,0.447091,0.153507,0.61133,0.16,0.440196,0.0,0.331868,0.0,0.675752,0.0,0.675752,0.0,0.178879,0.0,0.243924,0.0,0.387045,0.0,0.241739,0.217114,0.510837,0.020447,0.345645,0.572226,0.665069,0.080901,0.374252,0.277912,0.496898,0.0,0.293653,0
2023-02-06 14:18:00,0.0,0.371351,0.732115,0.739817,0.441214,0.587097,0.199427,0.561728,0.153846,0.446797,0.153606,0.613958,0.16,0.420736,0.0,0.320733,0.0,0.679219,0.0,0.679219,0.0,0.19116,0.0,0.230387,0.0,0.317201,0.0,0.198957,0.274641,0.544053,0.034737,0.345843,0.742326,0.755345,0.10082,0.407557,0.53826,0.610049,0.0,0.296406,0
2023-02-06 14:18:02,0.0,0.342707,0.76334,0.708601,0.466712,0.570459,0.257201,0.60055,0.153846,0.433227,0.153705,0.585593,0.16,0.438216,0.0,0.295827,0.0,0.643235,0.0,0.643235,0.0,0.174969,0.0,0.23973,1.0,0.432699,0.0,0.121698,0.316873,0.554986,0.043586,0.329993,0.815836,0.784387,0.106435,0.402895,0.748537,0.69002,0.0,0.271201,0
2023-02-06 14:18:04,0.0,0.380865,0.760214,0.717751,0.505681,0.609572,0.480942,0.735914,0.153846,0.447576,0.153805,0.622488,0.16,0.41833,0.0,0.322,0.0,0.69065,0.0,0.69065,0.0,0.19769,0.0,0.273637,0.0,0.472808,0.0,0.191554,0.338266,0.608122,0.040133,0.355382,0.831183,0.834136,0.09627,0.424816,0.83331,0.780427,0.0,0.306727,0
2023-02-06 14:18:06,0.0,0.423692,0.685284,0.757691,0.512301,0.682063,0.732449,0.90074,0.153846,0.514776,0.153904,0.715442,0.16,0.510282,0.0,0.388223,0.0,0.809401,0.0,0.809401,0.0,0.264275,0.0,0.293603,0.0,0.44368,0.0,0.250846,0.377021,0.705858,0.032539,0.416904,0.839137,0.916565,0.087061,0.472368,0.823001,0.885194,0.0,0.363377,0
2023-02-06 14:18:08,0.0,0.42305,0.559685,0.736498,0.491481,0.686653,0.844167,0.932005,0.153846,0.513926,0.154003,0.715214,0.16,0.503533,0.0,0.399588,0.0,0.808207,0.0,0.808207,0.0,0.255855,0.0,0.303275,0.0,0.451692,0.0,0.301301,0.443375,0.734154,0.030155,0.418559,0.856855,0.926053,0.088041,0.447135,0.804857,0.91808,0.0,0.365851,0
2023-02-06 14:18:10,0.0,0.325044,0.464229,0.61446,0.473605,0.580778,0.750803,0.772847,0.0,0.361993,0.154102,0.558188,0.0,0.336792,0.0,0.306157,0.0,0.606928,0.0,0.606928,0.0,0.133243,1.0,0.563091,0.0,0.361493,0.0,0.237548,0.491845,0.635156,0.033987,0.318143,0.874535,0.813718,0.094039,0.320844,0.82505,0.831303,0.142857,0.312512,1
2023-02-06 14:18:12,0.0,0.329489,0.482306,0.663877,0.476219,0.597995,0.520276,0.678839,0.0,0.351065,0.154207,0.582984,0.0,0.337045,0.0,0.323939,0.0,0.638676,0.0,0.638676,0.0,0.155112,1.0,0.710463,0.0,0.371141,0.0,0.243445,0.483235,0.652319,0.038592,0.335734,0.885162,0.834979,0.09809,0.327982,0.854627,0.873012,0.142857,0.355165,1
2023-02-06 14:18:14,0.0,0.38762,0.629951,0.797379,0.492128,0.648991,0.282558,0.607881,0.0,0.404576,0.15431,0.654821,0.0,0.378743,0.0,0.371516,0.0,0.729958,0.0,0.729958,0.0,0.205712,1.0,0.686476,0.0,0.425647,0.0,0.315185,0.449959,0.697954,0.038902,0.382017,0.890346,0.891044,0.098656,0.376377,0.849409,0.927424,0.142857,0.39727,1
2023-02-06 14:18:16,0.0,0.3499,0.834278,0.854776,0.503307,0.618024,0.153182,0.490443,0.0,0.361856,0.154404,0.607357,0.0,0.343847,0.0,0.334069,0.0,0.669537,0.0,0.669537,0.0,0.175842,1.0,0.762871,0.0,0.388403,0.0,0.245596,0.462534,0.674047,0.034644,0.349547,0.885277,0.85469,0.095435,0.357224,0.819105,0.867936,0.142857,0.376105,1
2023-02-06 14:18:18,0.0,0.399903,0.981924,0.969566,0.498265,0.664934,0.195966,0.524739,0.0,0.405177,0.154493,0.678518,0.0,0.385597,0.0,0.374791,0.0,0.760622,0.0,0.760622,0.0,0.228161,1.0,0.836036,0.0,0.428722,0.0,0.275914,0.533478,0.765214,0.030302,0.394308,0.859817,0.900547,0.088925,0.423818,0.814515,0.895698,0.142857,0.426987,1
2023-02-06 14:18:20,0.0,0.426248,1.0,1.0,0.481113,0.687745,0.398204,0.592506,0.0,0.425907,0.154592,0.712602,0.0,0.404692,0.0,0.392004,0.0,0.804789,0.0,0.804789,0.0,0.250624,1.0,0.875242,0.0,0.44342,0.0,0.276636,0.595769,0.831158,0.031221,0.416317,0.819568,0.910951,0.085732,0.468845,0.849104,0.893853,0.142857,0.451119,1
