segment_idx,segment_start,segment_end,m1_speed_psd_peak_baseband,m1_speed_psd_peak_am_demodulated,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_am_demodulated,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_am_demodulated,m1_speed_rms_baseband,m1_speed_rms_am_demodulated,m1_speed_mean_baseband,m1_speed_mean_am_demodulated,m1_speed_variance_baseband,m1_speed_variance_am_demodulated,m1_speed_fft_peak_baseband,m1_speed_fft_peak_am_demodulated,m2_speed_psd_peak_baseband,m2_speed_psd_peak_am_demodulated,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_am_demodulated,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_am_demodulated,m2_speed_rms_baseband,m2_speed_rms_am_demodulated,m2_speed_mean_baseband,m2_speed_mean_am_demodulated,m2_speed_variance_baseband,m2_speed_variance_am_demodulated,m2_speed_fft_peak_baseband,m2_speed_fft_peak_am_demodulated,m3_speed_psd_peak_baseband,m3_speed_psd_peak_am_demodulated,m3_speed_psd_mean_energy_baseband,m3_speed_psd_mean_energy_am_demodulated,m3_speed_psd_peak_freq_baseband,m3_speed_psd_peak_freq_am_demodulated,m3_speed_rms_baseband,m3_speed_rms_am_demodulated,m3_speed_mean_baseband,m3_speed_mean_am_demodulated,m3_speed_variance_baseband,m3_speed_variance_am_demodulated,m3_speed_fft_peak_baseband,m3_speed_fft_peak_am_demodulated,current_pos_x_psd_peak_baseband,current_pos_x_psd_peak_am_demodulated,current_pos_x_psd_mean_energy_baseband,current_pos_x_psd_mean_energy_am_demodulated,current_pos_x_psd_peak_freq_baseband,current_pos_x_psd_peak_freq_am_demodulated,current_pos_x_rms_baseband,current_pos_x_rms_am_demodulated,current_pos_x_mean_baseband,current_pos_x_mean_am_demodulated,current_pos_x_variance_baseband,current_pos_x_variance_am_demodulated,current_pos_x_fft_peak_baseband,current_pos_x_fft_peak_am_demodulated,current_pos_y_psd_peak_baseband,current_pos_y_psd_peak_am_demodulated,current_pos_y_psd_mean_energy_baseband,current_pos_y_psd_mean_energy_am_demodulated,current_pos_y_psd_peak_freq_baseband,current_pos_y_psd_peak_freq_am_demodulated,current_pos_y_rms_baseband,current_pos_y_rms_am_demodulated,current_pos_y_mean_baseband,current_pos_y_mean_am_demodulated,current_pos_y_variance_baseband,current_pos_y_variance_am_demodulated,current_pos_y_fft_peak_baseband,current_pos_y_fft_peak_am_demodulated,current_pos_z_psd_peak_baseband,current_pos_z_psd_peak_am_demodulated,current_pos_z_psd_mean_energy_baseband,current_pos_z_psd_mean_energy_am_demodulated,current_pos_z_psd_peak_freq_baseband,current_pos_z_psd_peak_freq_am_demodulated,current_pos_z_rms_baseband,current_pos_z_rms_am_demodulated,current_pos_z_mean_baseband,current_pos_z_mean_am_demodulated,current_pos_z_variance_baseband,current_pos_z_variance_am_demodulated,current_pos_z_fft_peak_baseband,current_pos_z_fft_peak_am_demodulated,target_pos_x_psd_peak_baseband,target_pos_x_psd_peak_am_demodulated,target_pos_x_psd_mean_energy_baseband,target_pos_x_psd_mean_energy_am_demodulated,target_pos_x_psd_peak_freq_baseband,target_pos_x_psd_peak_freq_am_demodulated,target_pos_x_rms_baseband,target_pos_x_rms_am_demodulated,target_pos_x_mean_baseband,target_pos_x_mean_am_demodulated,target_pos_x_variance_baseband,target_pos_x_variance_am_demodulated,target_pos_x_fft_peak_baseband,target_pos_x_fft_peak_am_demodulated,target_pos_y_psd_peak_baseband,target_pos_y_psd_peak_am_demodulated,target_pos_y_psd_mean_energy_baseband,target_pos_y_psd_mean_energy_am_demodulated,target_pos_y_psd_peak_freq_baseband,target_pos_y_psd_peak_freq_am_demodulated,target_pos_y_rms_baseband,target_pos_y_rms_am_demodulated,target_pos_y_mean_baseband,target_pos_y_mean_am_demodulated,target_pos_y_variance_baseband,target_pos_y_variance_am_demodulated,target_pos_y_fft_peak_baseband,target_pos_y_fft_peak_am_demodulated,target_pos_z_psd_peak_baseband,target_pos_z_psd_peak_am_demodulated,target_pos_z_psd_mean_energy_baseband,target_pos_z_psd_mean_energy_am_demodulated,target_pos_z_psd_peak_freq_baseband,target_pos_z_psd_peak_freq_am_demodulated,target_pos_z_rms_baseband,target_pos_z_rms_am_demodulated,target_pos_z_mean_baseband,target_pos_z_mean_am_demodulated,target_pos_z_variance_baseband,target_pos_z_variance_am_demodulated,target_pos_z_fft_peak_baseband,target_pos_z_fft_peak_am_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_am_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_am_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_am_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_am_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_am_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_am_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_am_demodulated,current_state_binary
85,2023-02-06T14:50:40.000000000,2023-02-06T14:51:38.000000000,0.06564,0.219348,0.084048,0.181119,0.666667,0.479688,0.74892,0.551054,0.832591,0.620756,0.114433,0.295311,0.832591,0.620756,0.474032,0.561708,0.475976,0.528507,0.666667,0.457196,0.726351,0.53205,0.80522,0.610239,0.378233,0.466905,0.80522,0.610239,0.228587,0.358383,0.243602,0.397739,0.333333,0.345225,0.829747,0.721782,0.869862,0.672144,0.645824,0.728864,0.869862,0.672144,0.008825,0.290308,0.01115,0.292089,0.333333,0.433709,0.076381,0.226926,0.062472,0.262208,0.009141,0.29605,0.060862,0.261859,0.903762,1.0,0.995885,1.0,0.333333,0.390902,0.701757,0.795147,0.502616,0.599294,0.669933,0.833999,0.498004,0.597893,0.280127,0.407659,0.298173,0.402645,0.333333,0.366565,0.684994,0.75632,0.710959,0.807586,0.439885,0.565058,0.710399,0.807605,0.033005,0.265454,0.039435,0.26456,0.333333,0.332097,0.164328,0.163559,0.132043,0.215339,0.042649,0.247006,0.128242,0.214399,0.0,0.328926,0.0,0.327811,0.0,0.117651,0.000158,0.032356,0.045693,0.102462,0.0,0.21824,0.000117,0.038888,0.490808,0.574725,0.400548,0.466277,0.333333,0.384316,0.665687,0.768149,0.735528,0.895966,0.411614,0.633658,0.733662,0.895401,0.151083,0.307291,0.098066,0.240293,0.333333,0.421372,0.878985,0.80881,0.738323,0.725201,0.931051,0.93559,0.737224,0.725259,1
86,2023-02-06T14:51:10.000000000,2023-02-06T14:52:08.000000000,0.076794,0.195054,0.08879,0.140971,0.666667,0.559559,0.73479,0.632003,0.761025,0.668713,0.645056,0.504664,0.761025,0.668713,0.069921,0.411865,0.070602,0.364991,0.666667,0.512839,0.742131,0.606859,0.837911,0.70313,0.287155,0.46834,0.837911,0.70313,0.687546,0.644329,0.787148,0.748716,0.666667,0.561985,0.875447,0.844915,0.939017,0.814189,0.490732,0.668601,0.939017,0.814189,0.00038,0.324265,0.00044,0.325958,0.333333,0.493504,0.119999,0.30168,0.107362,0.346462,0.013849,0.322483,0.105829,0.346576,0.182837,0.647396,0.211925,0.646819,0.333333,0.458841,0.692733,0.83605,0.477671,0.629056,0.665968,0.865852,0.472826,0.628244,0.150221,0.388825,0.232934,0.412787,0.666667,0.624123,0.635478,0.763928,0.598973,0.772699,0.441998,0.627681,0.598197,0.773083,0.001558,0.22679,0.001669,0.224577,0.333333,0.409832,0.184784,0.166846,0.169096,0.250125,0.027864,0.216352,0.165458,0.249269,0.0,0.358434,0.0,0.357274,1.0,0.641023,0.00324,0.05213,0.044734,0.131308,1.2e-05,0.245454,0.003062,0.065171,0.231,0.504984,0.220141,0.437911,0.666667,0.610566,0.637233,0.799643,0.6489,0.882271,0.402249,0.716103,0.646422,0.883233,0.894647,0.740036,0.866856,0.660398,0.333333,0.496995,0.881389,0.816285,0.735521,0.739452,0.947392,0.949135,0.734411,0.738939,1
87,2023-02-06T14:51:40.000000000,2023-02-06T14:52:38.000000000,0.855031,0.349475,0.916388,0.325617,0.333333,0.443332,0.655154,0.656828,0.696127,0.691738,0.599777,0.490606,0.696127,0.691738,0.000185,0.250505,0.000185,0.194837,1.0,0.624544,0.639732,0.565405,0.799471,0.702443,0.000779,0.346828,0.799471,0.702443,0.04455,0.484605,0.058386,0.563696,0.666667,0.552927,0.670471,0.767321,0.827033,0.797712,0.038546,0.431939,0.827033,0.797712,0.117131,0.377305,0.13413,0.383567,0.333333,0.613334,0.341782,0.452794,0.290896,0.465015,0.140851,0.420783,0.289678,0.464791,0.00073,0.238304,0.000645,0.242341,0.333333,0.465415,0.036621,0.539973,0.046419,0.420533,0.001586,0.532395,0.037575,0.421529,0.033722,0.356009,0.0319,0.351443,0.333333,0.592164,0.260405,0.607771,0.26615,0.583866,0.065969,0.512238,0.26473,0.583826,1.0,0.345201,1.0,0.332526,0.333333,0.412383,0.696604,0.389322,0.540856,0.421546,0.783181,0.34998,0.538846,0.420791,0.002425,0.382447,0.001422,0.378231,0.333333,0.631933,0.095903,0.0901,0.192649,0.193451,0.006004,0.249471,0.153908,0.134973,0.042532,0.354917,0.029137,0.313653,0.333333,0.562431,0.31127,0.65466,0.416872,0.714535,0.07255,0.571652,0.412757,0.717244,0.069507,0.582086,0.089212,0.542384,0.333333,0.500337,0.167056,0.503994,0.07929,0.458681,0.056346,0.565817,0.084435,0.459168,0
88,2023-02-06T14:52:10.000000000,2023-02-06T14:53:08.000000000,0.008398,0.369961,0.007327,0.350768,0.0,0.372013,0.756574,0.719183,0.836964,0.759344,0.132674,0.435353,0.836964,0.759344,0.000216,0.347336,0.000197,0.290029,1.0,0.654422,0.655936,0.51345,0.810974,0.669094,0.016113,0.286274,0.810974,0.669094,0.005738,0.411924,0.008251,0.454053,0.0,0.51658,0.739813,0.754629,0.866456,0.782221,0.169761,0.448521,0.866456,0.782221,0.000557,0.403012,0.000776,0.422794,1.0,0.598276,0.555711,0.630239,0.53607,0.661862,0.100376,0.40489,0.535273,0.662894,4.3e-05,0.393388,5.6e-05,0.377369,0.0,0.562556,0.081663,0.404753,0.106079,0.3317,0.005081,0.356975,0.097789,0.330696,0.000575,0.443643,0.00092,0.40704,0.0,0.503699,0.344958,0.621571,0.490226,0.670157,0.019292,0.51885,0.489239,0.671085,0.015995,0.447299,0.019197,0.448132,0.0,0.449976,0.984876,0.633466,0.97743,0.647615,0.083478,0.514378,0.977331,0.647729,0.000162,0.352154,0.000118,0.350129,0.0,0.156232,0.124651,0.103905,0.295896,0.232193,0.00441,0.23301,0.26211,0.164241,0.002791,0.509066,0.002299,0.463406,0.0,0.496808,0.414912,0.678342,0.751726,0.854822,0.042484,0.609744,0.749974,0.856525,0.006152,0.229244,0.006754,0.189787,0.0,0.538354,0.218744,0.421216,0.13314,0.388362,0.08514,0.438479,0.129501,0.390777,0
89,2023-02-06T14:52:40.000000000,2023-02-06T14:53:38.000000000,0.059603,0.398553,0.090747,0.39281,0.333333,0.364191,0.992333,0.857523,0.999134,0.861519,0.492303,0.537595,0.999134,0.861519,0.170095,0.310704,0.155834,0.253707,0.666667,0.482147,0.675112,0.521572,0.801219,0.659344,0.154202,0.323809,0.801219,0.659344,0.625333,0.64578,0.6935,0.758528,0.333333,0.464734,0.882232,0.831571,0.93814,0.813023,0.536468,0.606118,0.93814,0.813023,0.187225,0.493632,0.241742,0.533205,0.333333,0.427305,0.653833,0.748393,0.619557,0.739351,0.195895,0.535857,0.618904,0.739266,0.150802,0.265315,0.146606,0.252547,0.666667,0.593605,0.30319,0.471118,0.21914,0.351566,0.128037,0.36115,0.211899,0.351017,0.53377,0.706798,0.518185,0.632971,0.333333,0.510914,0.796294,0.878674,0.808977,0.823188,0.61774,0.847454,0.808608,0.823307,0.079516,0.361397,0.084915,0.352815,0.333333,0.424361,0.792754,0.6156,0.702866,0.590575,0.555002,0.572253,0.701565,0.590416,0.002445,0.363509,0.001447,0.359405,0.333333,0.680259,0.0797,0.091627,0.147677,0.167276,0.005137,0.24005,0.106777,0.107358,0.605911,0.680372,0.625672,0.620572,0.333333,0.49314,0.78923,0.905374,0.907013,0.939249,0.556931,0.895356,0.906356,0.940696,0.193851,0.48031,0.136183,0.430786,0.333333,0.507576,0.681447,0.631001,0.54241,0.54629,0.614865,0.683671,0.540489,0.546187,1
90,2023-02-06T14:53:10.000000000,2023-02-06T14:54:08.000000000,0.699812,0.76804,0.736061,0.810257,0.333333,0.305227,0.949785,0.848414,0.963565,0.855534,0.486078,0.561451,0.963565,0.855534,0.050732,0.270396,0.073291,0.235455,0.666667,0.513687,0.663143,0.543814,0.793414,0.691557,0.137972,0.317738,0.793414,0.691557,0.302638,0.492009,0.40032,0.616457,0.333333,0.418697,0.821809,0.804242,0.900708,0.799656,0.416257,0.594564,0.900708,0.799656,0.381492,0.592764,0.451051,0.641044,0.333333,0.474708,0.475272,0.756955,0.315095,0.652251,0.539746,0.702301,0.313919,0.651183,0.084495,0.270814,0.082953,0.253003,0.333333,0.408585,0.293387,0.467528,0.161354,0.331538,0.133648,0.354773,0.153576,0.329887,0.560272,0.762183,0.476565,0.646077,0.333333,0.441878,0.763434,0.944193,0.586502,0.79106,0.781588,0.977891,0.585702,0.790271,0.426496,0.569979,0.430466,0.566979,0.333333,0.385154,0.36306,0.51855,0.205322,0.426422,0.363788,0.545746,0.201842,0.425322,0.0,0.3974,0.0,0.396424,1.0,0.955439,0.0011,0.123043,0.045346,0.178117,1e-06,0.292715,0.00107,0.119127,0.431304,0.608937,0.328711,0.494205,0.333333,0.450951,0.739461,0.958088,0.575733,0.840056,0.61963,0.966527,0.572739,0.839156,0.547807,0.660161,0.56979,0.633082,0.333333,0.477731,0.656918,0.671327,0.451658,0.532924,0.681491,0.753623,0.449356,0.531521,1
91,2023-02-06T14:53:40.000000000,2023-02-06T14:54:38.000000000,0.000463,0.562899,0.000417,0.572317,1.0,0.545932,0.729824,0.693021,0.829114,0.746395,0.00149,0.400251,0.829114,0.746395,7.4e-05,0.270696,7e-05,0.231002,1.0,0.646256,0.644159,0.540055,0.803536,0.708927,0.000263,0.25096,0.803536,0.708927,0.000191,0.313668,0.000204,0.376108,1.0,0.627837,0.705386,0.710735,0.864522,0.758855,0.000594,0.399617,0.864522,0.758855,0.000427,0.447038,0.000593,0.472136,1.0,0.678363,0.013765,0.521401,0.0,0.484999,0.000807,0.504449,0.005414,0.488675,3.1e-05,0.310407,2.7e-05,0.28027,1.0,0.601982,0.004552,0.338137,0.011797,0.269843,0.000101,0.301121,0.002633,0.267468,2.7e-05,0.467562,3.3e-05,0.408859,1.0,0.658136,0.007319,0.57252,9.5e-05,0.51291,9.8e-05,0.589037,0.004231,0.515045,9.2e-05,0.48484,0.000113,0.48968,1.0,0.610039,0.005101,0.381898,0.003226,0.368899,0.000111,0.430637,0.002013,0.369442,0.0,0.427018,0.0,0.430567,0.0,0.349768,6.1e-05,0.203978,0.045746,0.238819,0.0,0.346689,4.4e-05,0.179078,4.6e-05,0.384022,3.7e-05,0.324287,1.0,0.672893,0.009863,0.569994,0.008479,0.537404,0.000134,0.584169,0.007818,0.53849,0.000289,0.40048,0.000313,0.379026,1.0,0.758886,0.015574,0.393468,0.000549,0.33503,0.000634,0.451894,0.007688,0.339118,1
92,2023-02-06T14:54:10.000000000,2023-02-06T14:55:08.000000000,0.0,0.158964,0.0,0.103698,1.0,0.595038,0.731886,0.601583,0.830962,0.661026,0.0,0.329406,0.830962,0.661026,4e-06,0.200982,4e-06,0.141283,1.0,0.617827,0.641282,0.514204,0.800965,0.674037,0.000244,0.227289,0.800965,0.674037,1.1e-05,0.319696,1.1e-05,0.355155,1.0,0.613357,0.709264,0.646187,0.867935,0.702157,0.000638,0.306778,0.867935,0.702157,1e-06,0.312093,1e-06,0.31737,1.0,0.587616,0.000803,0.346485,0.001664,0.382958,4e-06,0.332835,0.000328,0.38642,3e-06,0.135922,3e-06,0.128216,1.0,0.680341,0.004915,0.303398,0.011121,0.251771,0.000123,0.300885,0.00195,0.249589,1e-06,0.30289,2e-06,0.292176,1.0,0.639261,0.004981,0.355927,0.001341,0.345025,4.7e-05,0.327684,0.002852,0.347832,1e-06,0.227153,2e-06,0.218196,1.0,0.575719,0.001693,0.278509,0.003885,0.328663,1.5e-05,0.327213,0.000635,0.329329,7e-06,0.390367,7e-06,0.389516,1.0,0.501383,0.01986,0.279074,0.04422,0.246408,0.00046,0.373056,0.017872,0.216822,1e-06,0.251348,1e-06,0.258672,1.0,0.70325,0.004979,0.327045,0.007913,0.337194,3.5e-05,0.327608,0.003764,0.339088,0.0,0.273094,0.0,0.245776,0.333333,0.634658,0.0,0.267833,0.002838,0.26344,0.0,0.302027,0.000349,0.267751,0
93,2023-02-06T14:54:40.000000000,2023-02-06T14:55:38.000000000,0.021913,0.556224,0.025102,0.570307,0.333333,0.443462,0.698863,0.672227,0.797205,0.732495,0.060492,0.410715,0.797205,0.732495,0.003094,0.415654,0.002786,0.399593,1.0,0.609895,0.741596,0.647281,0.830262,0.780184,0.32444,0.399205,0.830262,0.780184,0.017298,0.424524,0.028365,0.518453,0.333333,0.525876,0.671525,0.746023,0.809288,0.766151,0.14316,0.535259,0.809288,0.766151,0.002471,0.414173,0.003446,0.428477,0.333333,0.50856,0.067482,0.492856,0.03884,0.502735,0.013484,0.441943,0.037189,0.502192,0.002077,0.690878,0.001697,0.603845,1.0,0.473472,0.67957,0.612123,0.43278,0.488275,0.664421,0.609284,0.427519,0.485751,0.003375,0.434564,0.005736,0.420023,0.333333,0.445986,0.392669,0.667071,0.294668,0.657177,0.210735,0.564015,0.293303,0.657346,0.004547,0.502406,0.006666,0.514872,0.333333,0.409828,0.142786,0.474299,0.078986,0.482345,0.059134,0.453216,0.074953,0.481231,0.007013,0.603187,0.004972,0.620019,1.0,0.629118,0.695982,0.623215,0.539825,0.504115,0.51195,0.625599,0.517743,0.466287,0.000979,0.403379,0.000882,0.366465,1.0,0.630048,0.434179,0.669116,0.398965,0.731226,0.199498,0.581614,0.394723,0.729278,0.001886,0.425165,0.002056,0.37706,0.333333,0.390918,0.327337,0.577503,0.194619,0.512732,0.191443,0.63188,0.191238,0.51181,0
94,2023-02-06T14:55:10.000000000,2023-02-06T14:56:08.000000000,0.159624,0.339963,0.189932,0.320359,0.666667,0.713448,0.746584,0.705801,0.829852,0.757177,0.121866,0.501559,0.829852,0.757177,0.397491,0.517836,0.446742,0.511546,0.666667,0.524235,0.752453,0.708201,0.835775,0.836586,0.349561,0.454864,0.835775,0.836586,0.416042,0.615394,0.53965,0.750979,0.666667,0.682276,0.76135,0.835358,0.830744,0.819977,0.491371,0.700487,0.830744,0.819977,0.016519,0.38173,0.018885,0.383933,0.333333,0.42814,0.093472,0.463846,0.084319,0.507522,0.008207,0.39896,0.082747,0.507839,1.0,0.955276,0.93245,0.832424,0.333333,0.43376,0.69354,0.691025,0.490798,0.561656,0.658727,0.698469,0.486076,0.559447,0.18142,0.489523,0.246326,0.506868,0.333333,0.498756,0.555354,0.708711,0.562832,0.721878,0.302329,0.538195,0.561986,0.722054,0.074222,0.346625,0.076855,0.340172,0.333333,0.437105,0.20219,0.460143,0.179521,0.507557,0.040551,0.389982,0.175928,0.506662,0.423934,0.75102,0.457669,0.773334,0.333333,0.572469,0.704069,0.731566,0.526099,0.538371,0.528104,0.696166,0.504142,0.531063,0.249391,0.458295,0.259538,0.451264,0.666667,0.59715,0.519312,0.658334,0.579082,0.734313,0.249109,0.53782,0.576112,0.733395,0.275464,0.660826,0.207242,0.571053,0.333333,0.52291,0.817966,0.833135,0.668387,0.741902,0.847267,0.956533,0.666995,0.742347,1
95,2023-02-06T14:55:40.000000000,2023-02-06T14:56:38.000000000,0.012286,0.332077,0.021778,0.307549,1.0,0.816465,0.706726,0.635494,0.730613,0.642384,0.691961,0.7154,0.730613,0.642384,0.006116,0.287908,0.006096,0.237065,0.666667,0.54496,0.653027,0.594888,0.806368,0.774681,0.026244,0.271676,0.806368,0.774681,0.23908,0.447299,0.307505,0.538353,0.666667,0.658374,0.765298,0.791501,0.854007,0.80162,0.379383,0.585702,0.854007,0.80162,0.000145,0.366676,0.000291,0.367555,0.0,0.261246,0.179129,0.470904,0.138427,0.48067,0.056819,0.410233,0.136947,0.480203,0.020578,0.361455,0.021665,0.327374,0.333333,0.43391,0.134249,0.396351,0.072037,0.307024,0.029682,0.349944,0.063431,0.3053,0.184648,0.431686,0.200297,0.423065,0.333333,0.44837,0.399904,0.584085,0.299284,0.501673,0.218956,0.464334,0.297928,0.501228,0.002092,0.361503,0.003404,0.37121,0.333333,0.389562,0.287896,0.45678,0.21306,0.446301,0.156413,0.449903,0.209614,0.445233,0.003218,0.468574,0.002167,0.469314,1.0,0.972479,0.110321,0.339474,0.039715,0.231575,0.014201,0.384342,0.104713,0.283141,0.068299,0.309199,0.082463,0.306846,0.333333,0.47047,0.292576,0.487149,0.218982,0.419077,0.099009,0.411498,0.213471,0.417281,0.822739,0.939439,0.785115,0.846243,0.333333,0.487156,0.76406,0.795802,0.551216,0.655456,0.876116,0.972717,0.549332,0.655098,1
96,2023-02-06T14:56:10.000000000,2023-02-06T14:57:08.000000000,0.904494,0.792188,1.0,0.873387,0.333333,0.479142,0.657711,0.585574,0.698202,0.599209,0.601292,0.694183,0.698202,0.599209,9e-06,0.266407,8e-06,0.210618,1.0,0.735397,0.642562,0.576773,0.802151,0.762755,3.9e-05,0.249785,0.802151,0.762755,0.031243,0.275568,0.046776,0.320582,0.333333,0.482681,0.673701,0.710082,0.830506,0.784913,0.035114,0.334149,0.830506,0.784913,0.117374,0.440128,0.137424,0.44999,0.333333,0.419663,0.368354,0.550832,0.325279,0.551475,0.131715,0.456772,0.324121,0.550687,0.000575,0.243043,0.000443,0.228981,0.333333,0.410637,0.038518,0.326582,0.055625,0.277043,0.00121,0.30615,0.046867,0.275749,0.022414,0.320296,0.023447,0.303483,0.333333,0.40239,0.28444,0.503522,0.318853,0.468495,0.064437,0.395604,0.317535,0.467742,0.687863,0.664635,0.827128,0.727166,0.333333,0.348781,0.764341,0.67621,0.622828,0.614011,0.799321,0.732592,0.621176,0.613295,0.001889,0.430255,0.0012,0.427742,0.333333,0.630559,0.106958,0.309075,0.22579,0.34251,0.006244,0.360799,0.188639,0.326826,0.033383,0.275516,0.024302,0.24995,0.333333,0.484267,0.345099,0.527771,0.513739,0.602727,0.072202,0.420496,0.510307,0.601751,0.06766,0.602168,0.067281,0.544806,0.333333,0.509793,0.149515,0.450584,0.075789,0.373099,0.044235,0.533462,0.072002,0.371588,0
97,2023-02-06T14:56:40.000000000,2023-02-06T14:57:38.000000000,0.00231,0.609593,0.001955,0.659587,1.0,0.499747,0.842862,0.678181,0.90333,0.722019,0.183435,0.515587,0.90333,0.722019,0.000205,0.33861,0.000184,0.289455,1.0,0.761712,0.644163,0.610395,0.80242,0.778069,0.005924,0.305465,0.80242,0.778069,0.006218,0.367796,0.007004,0.40583,1.0,0.608212,0.711516,0.727152,0.831147,0.797522,0.224775,0.343088,0.831147,0.797522,0.003461,0.432571,0.006804,0.441938,0.0,0.520769,0.580146,0.598694,0.558226,0.633805,0.11566,0.445506,0.557467,0.633768,4e-05,0.449812,3.4e-05,0.409048,1.0,0.585702,0.07901,0.405447,0.087671,0.35829,0.006835,0.41808,0.07921,0.356723,0.000524,0.336648,0.000769,0.342443,1.0,0.602083,0.402774,0.497265,0.555262,0.564443,0.041995,0.339615,0.554401,0.564266,0.001127,0.512528,0.001364,0.553252,1.0,0.522128,1.0,0.721897,1.0,0.720434,0.025715,0.642624,1.0,0.720297,0.00022,0.565567,0.000147,0.55982,1.0,0.546279,0.201532,0.479991,0.360606,0.516508,0.025663,0.46872,0.329924,0.474837,0.002201,0.382577,0.00199,0.371922,0.333333,0.563829,0.411752,0.555534,0.716734,0.752709,0.056163,0.42515,0.714735,0.753762,0.000235,0.245372,0.000438,0.208778,0.0,0.589235,0.261732,0.347461,0.143236,0.338161,0.128798,0.349911,0.139639,0.338367,0
98,2023-02-06T14:57:10.000000000,2023-02-06T14:58:08.000000000,0.256107,0.446177,0.319414,0.48326,0.333333,0.643747,0.987697,0.742734,0.995795,0.774791,0.485887,0.524117,0.995795,0.774791,0.128991,0.261711,0.136105,0.20817,0.666667,0.754894,0.705524,0.566065,0.833872,0.741296,0.130206,0.264692,0.833872,0.741296,0.604301,0.280216,0.621292,0.336239,0.333333,0.624401,0.845842,0.764936,0.902654,0.80931,0.54219,0.419829,0.902654,0.80931,0.223827,0.515757,0.297084,0.532639,0.333333,0.411181,0.650528,0.659388,0.591076,0.612453,0.322581,0.553921,0.590374,0.611559,0.212735,0.239855,0.209892,0.223049,0.666667,0.579731,0.304318,0.392245,0.210148,0.289565,0.131992,0.317027,0.202823,0.289995,0.593271,0.427282,0.645592,0.391032,0.333333,0.584668,0.798133,0.67616,0.791998,0.598185,0.645662,0.61119,0.791596,0.597549,0.050602,0.455193,0.061133,0.454885,0.333333,0.535934,0.771075,0.547846,0.669107,0.52015,0.60365,0.445661,0.667658,0.519199,0.235661,0.434751,0.179478,0.425752,0.666667,0.739176,0.451721,0.45612,0.513628,0.456761,0.190187,0.412421,0.490289,0.431444,0.757779,0.383417,0.800696,0.33177,0.333333,0.511262,0.774728,0.698557,0.818207,0.70179,0.577952,0.644829,0.816924,0.702312,0.245413,0.575326,0.185652,0.507415,0.333333,0.457346,0.729044,0.529437,0.59473,0.414149,0.676149,0.612141,0.593029,0.412597,1
99,2023-02-06T14:57:40.000000000,2023-02-06T14:58:38.000000000,0.476362,0.428117,0.652906,0.512045,0.666667,0.566065,0.891194,0.57973,0.925765,0.625054,0.364197,0.332975,0.925765,0.625054,0.031172,0.163799,0.044592,0.105606,1.0,0.736784,0.704686,0.43283,0.834211,0.592932,0.124429,0.174049,0.834211,0.592932,0.20353,0.169693,0.293405,0.230889,0.333333,0.543505,0.841016,0.61778,0.936333,0.686174,0.306533,0.200186,0.936333,0.686174,0.507944,0.500524,0.551212,0.515531,0.333333,0.549531,0.440884,0.383011,0.267467,0.307532,0.523015,0.499318,0.266209,0.307837,0.050239,0.174707,0.048717,0.164127,0.333333,0.482181,0.295683,0.280754,0.174031,0.188178,0.132951,0.244364,0.166371,0.187456,0.441501,0.339486,0.40032,0.294287,0.333333,0.550899,0.74161,0.494283,0.526429,0.358838,0.776954,0.560645,0.525513,0.359094,0.434448,0.441106,0.437492,0.44453,0.333333,0.47145,0.341166,0.164951,0.182652,0.133405,0.336725,0.360216,0.179073,0.133527,0.038896,0.337184,0.037212,0.343236,0.333333,0.429917,0.417757,0.330461,0.366165,0.292691,0.181223,0.32368,0.335751,0.246186,0.326916,0.247332,0.248159,0.186653,0.333333,0.545339,0.738454,0.520267,0.583376,0.429139,0.614695,0.543103,0.580435,0.431134,0.601807,0.410335,0.542909,0.348146,0.333333,0.607399,0.680267,0.339631,0.452014,0.254038,0.753285,0.45316,0.449713,0.255226,1
