timestamp,i3_pos_switch_baseband,i3_pos_switch_fm_demodulated,m2_speed_baseband,m2_speed_fm_demodulated,o8_compressor_baseband,o8_compressor_fm_demodulated,o5_valve_baseband,o5_valve_fm_demodulated,o6_valve_baseband,o6_valve_fm_demodulated,current_state_binary
2023-02-06 14:23:42,0.0,0.082705,0.514996,0.492785,0.158068,0.143336,0.0,0.104472,0.0,0.209137,1.0
2023-02-06 14:23:44,0.0,0.113244,0.514996,0.478451,0.158068,0.165398,0.0,0.134841,0.0,0.208505,1.0
2023-02-06 14:23:46,0.0,0.147355,0.514996,0.469843,0.158068,0.150935,0.0,0.177699,0.0,0.159661,1.0
2023-02-06 14:23:48,0.0,0.139848,0.514996,0.452743,0.158068,0.094718,0.0,0.1608,0.0,0.122271,1.0
2023-02-06 14:23:50,0.0,0.084828,0.514996,0.467344,0.158068,0.109239,0.0,0.108686,0.0,0.19631,1.0
2023-02-06 14:23:52,0.0,0.115524,0.514996,0.496406,0.158068,0.151614,0.0,0.138422,0.0,0.19082,1.0
2023-02-06 14:23:54,0.0,0.121418,0.514996,0.486344,0.158068,0.119779,0.0,0.142361,0.0,0.159256,1.0
2023-02-06 14:23:56,0.0,0.114177,0.514996,0.480485,0.158068,0.128146,0.0,0.141936,0.0,0.175436,1.0
2023-02-06 14:23:58,0.0,0.125501,0.514996,0.519667,0.158068,0.118077,0.0,0.145611,0.0,0.142701,1.0
2023-02-06 14:24:00,0.0,0.079574,0.514996,0.51163,0.158068,0.086434,0.0,0.104196,0.0,0.213764,1.0
2023-02-06 14:24:02,0.0,0.161944,0.514996,0.421307,0.158068,0.19714,0.0,0.189544,0.0,0.15081,1.0
2023-02-06 14:24:04,0.0,0.165034,0.514996,0.419715,0.158068,0.201316,0.0,0.189697,0.0,0.058908,1.0
2023-02-06 14:24:06,0.0,0.030649,0.514996,0.518564,0.158068,0.041575,0.0,0.05392,0.0,0.242005,1.0
2023-02-06 14:24:08,0.0,0.131019,0.514996,0.551232,0.158068,0.113097,0.0,0.150484,0.0,0.200519,1.0
2023-02-06 14:24:10,0.0,0.143886,0.514996,0.506875,0.158068,0.176638,0.0,0.171697,0.0,0.121628,1.0
2023-02-06 14:24:12,0.0,0.091566,0.514996,0.490844,0.158068,0.094984,0.0,0.113097,0.0,0.20378,1.0
2023-02-06 14:24:14,0.0,0.131985,0.514996,0.504145,0.158068,0.113447,0.0,0.153299,0.0,0.164781,1.0
2023-02-06 14:24:16,0.0,0.105558,0.514996,0.470431,0.158068,0.12199,0.0,0.133046,0.0,0.179764,1.0
2023-02-06 14:24:18,0.0,0.121572,0.514996,0.453403,0.158068,0.105698,0.0,0.141447,0.0,0.176326,1.0
2023-02-06 14:24:20,0.0,0.107993,0.514996,0.502259,0.158068,0.152638,0.0,0.134403,0.0,0.162406,1.0
2023-02-06 14:24:22,0.0,0.084029,0.514996,0.519104,0.158068,0.115465,0.0,0.106181,0.0,0.220669,1.0
2023-02-06 14:24:24,0.0,0.141851,0.514996,0.471257,0.158068,0.094225,0.0,0.165214,0.0,0.151318,1.0
2023-02-06 14:24:26,0.0,0.11992,0.514996,0.456741,0.158068,0.153048,0.0,0.148948,0.0,0.137693,1.0
2023-02-06 14:24:28,0.0,0.10494,0.514996,0.486391,0.158068,0.140504,0.0,0.122819,0.0,0.175247,1.0
2023-02-06 14:24:30,0.0,0.102754,0.514996,0.495685,0.158068,0.133766,0.0,0.128013,0.0,0.177309,1.0
2023-02-06 14:24:32,0.0,0.110449,0.514996,0.507938,0.158068,0.117955,0.0,0.132965,0.0,0.194676,1.0
2023-02-06 14:24:34,0.0,0.145619,0.514996,0.519974,0.158068,0.083896,0.0,0.167786,0.0,0.140046,1.0
2023-02-06 14:24:36,0.0,0.094193,0.514996,0.473154,0.158068,0.149755,0.0,0.121053,0.0,0.190973,1.0
2023-02-06 14:24:38,0.0,0.124891,0.514996,0.414057,0.158068,0.137106,0.0,0.14499,0.0,0.203176,1.0
2023-02-06 14:24:40,0.0,0.151299,0.514996,0.468014,0.158068,0.069386,0.0,0.180614,0.0,0.106076,1.0
2023-02-06 14:24:42,0.0,0.068555,0.514996,0.562625,0.158068,0.177059,0.0,0.08993,0.0,0.219612,1.0
2023-02-06 14:24:44,0.0,0.113566,0.514996,0.561392,0.158068,0.198571,0.0,0.134847,0.0,0.221949,1.0
2023-02-06 14:24:46,0.0,0.156543,0.514996,0.481533,0.158068,0.081542,0.0,0.187768,0.0,0.094121,1.0
2023-02-06 14:24:48,0.0,0.108359,0.514996,0.449345,0.158068,0.072315,0.0,0.126851,0.0,0.145016,1.0
2023-02-06 14:24:50,0.0,0.085424,0.514996,0.472585,0.158068,0.110359,0.0,0.109313,0.0,0.187389,1.0
2023-02-06 14:24:52,0.0,0.094074,0.514996,0.49795,0.158068,0.118243,0.0,0.115532,0.0,0.187856,1.0
2023-02-06 14:24:54,0.0,0.119814,0.514996,0.530055,0.158068,0.120695,0.0,0.139846,0.0,0.16279,1.0
2023-02-06 14:24:56,0.0,0.097219,0.514996,0.541195,0.158068,0.081326,0.0,0.124818,0.0,0.165759,1.0
2023-02-06 14:24:58,0.0,0.063496,0.514996,0.504315,0.158068,0.106137,0.0,0.077877,0.0,0.228643,1.0
2023-02-06 14:25:00,0.0,0.118321,0.514996,0.456502,0.158068,0.17745,0.0,0.146838,0.0,0.222986,1.0
2023-02-06 14:25:02,0.0,0.160468,0.514996,0.441357,0.158068,0.190708,0.0,0.187759,0.0,0.154994,1.0
2023-02-06 14:25:04,0.0,0.147202,0.514996,0.447515,0.158068,0.158479,0.0,0.170929,0.0,0.11756,1.0
2023-02-06 14:25:06,0.0,0.088572,0.514996,0.465762,0.158068,0.092131,0.0,0.115713,0.0,0.182061,1.0
2023-02-06 14:25:08,0.0,0.097773,0.514996,0.498543,0.158068,0.091029,0.0,0.114916,0.0,0.22405,1.0
2023-02-06 14:25:10,0.0,0.148116,0.514996,0.50812,0.158068,0.160694,0.0,0.176389,0.0,0.141424,1.0
2023-02-06 14:25:12,0.0,0.111353,0.514996,0.476398,0.158068,0.138636,0.0,0.134056,0.0,0.144294,1.0
2023-02-06 14:25:14,0.0,0.090687,0.514996,0.45595,0.158068,0.086893,0.0,0.109069,0.0,0.208435,1.0
2023-02-06 14:25:16,0.0,0.129342,0.514996,0.496036,0.158068,0.138663,0.0,0.158524,0.0,0.158604,1.0
2023-02-06 14:25:18,0.0,0.110568,0.514996,0.526237,0.158068,0.148375,0.0,0.129109,0.0,0.163454,1.0
2023-02-06 14:25:20,0.0,0.113112,0.514996,0.493921,0.158068,0.111492,0.0,0.14055,0.0,0.185426,1.0
2023-02-06 14:25:22,0.0,0.144763,0.514996,0.45102,0.158068,0.148725,0.0,0.171498,0.0,0.127433,1.0
2023-02-06 14:25:24,0.0,0.110623,0.514996,0.454216,0.158068,0.172782,0.0,0.131268,0.0,0.149581,1.0
2023-02-06 14:25:26,0.0,0.074203,0.514996,0.476894,0.158068,0.147142,0.0,0.100907,0.0,0.20643,1.0
2023-02-06 14:25:28,0.0,0.09644,0.514996,0.498767,0.158068,0.102396,0.0,0.112947,0.0,0.223321,1.0
2023-02-06 14:25:30,0.0,0.149488,0.514996,0.524908,0.158068,0.04888,0.0,0.178092,0.0,0.171945,1.0
2023-02-06 14:25:32,0.0,0.153549,0.514996,0.523834,0.158068,0.112967,0.0,0.179132,0.0,0.09835,1.0
2023-02-06 14:25:34,0.0,0.080461,0.514996,0.471947,0.158068,0.184536,0.0,0.097708,0.0,0.199145,1.0
2023-02-06 14:25:36,0.0,0.117118,0.514996,0.44068,0.158068,0.111602,0.0,0.145764,0.0,0.200673,1.0
2023-02-06 14:25:38,0.0,0.135455,0.514996,0.511924,0.158068,0.10739,0.0,0.155758,0.0,0.119585,1.0
2023-02-06 14:25:40,0.0,0.054193,0.514996,0.563656,0.158068,0.202978,0.0,0.077607,0.0,0.23536,1.0
2023-02-06 14:25:42,0.0,0.13945,0.514996,0.495307,0.158068,0.121692,0.0,0.165422,0.0,0.189573,1.0
2023-02-06 14:25:44,0.0,0.146157,0.514996,0.400449,0.158068,0.045105,0.0,0.169627,0.0,0.085445,1.0
2023-02-06 14:25:46,0.0,0.053396,0.514996,0.44155,0.158068,0.154783,0.0,0.078784,0.0,0.214696,1.0
2023-02-06 14:25:48,0.0,0.12491,0.514996,0.510044,0.158068,0.138983,0.0,0.143211,0.0,0.184258,1.0
2023-02-06 14:25:50,0.0,0.114715,0.514996,0.503892,0.158068,0.106379,0.0,0.141356,0.0,0.160698,1.0
2023-02-06 14:25:52,0.0,0.132753,0.514996,0.498085,0.158068,0.161276,0.0,0.156311,0.0,0.182668,1.0
2023-02-06 14:25:54,0.0,0.170833,0.514996,0.533949,0.158068,0.08875,0.0,0.194057,0.0,0.086043,1.0
2023-02-06 14:25:56,0.0,0.068751,0.514996,0.51554,0.158068,0.084782,0.0,0.094705,0.0,0.202583,1.0
2023-02-06 14:25:58,0.0,0.115271,0.514996,0.444433,0.158068,0.197298,0.0,0.133751,0.0,0.219331,1.0
2023-02-06 14:26:00,0.0,0.132495,0.514996,0.467999,0.158068,0.121628,0.0,0.161436,0.0,0.137092,1.0
2023-02-06 14:26:02,0.0,0.064161,0.514996,0.560671,0.158068,0.097806,0.0,0.084918,0.0,0.252724,1.0
2023-02-06 14:26:04,0.0,0.152742,0.514996,0.537029,0.158068,0.193376,0.0,0.176962,0.0,0.178502,1.0
2023-02-06 14:26:06,0.0,0.127903,0.514996,0.422741,0.158068,0.112277,0.0,0.158001,0.0,0.101162,1.0
2023-02-06 14:26:08,0.0,0.066443,0.514996,0.411864,0.158068,0.051065,0.0,0.081038,0.0,0.23445,1.0
2023-02-06 14:26:10,0.0,0.141652,0.514996,0.492831,0.158068,0.155762,0.0,0.169718,0.0,0.158572,1.0
2023-02-06 14:26:12,0.0,0.12372,0.514996,0.517483,0.158068,0.140392,0.0,0.147081,0.0,0.121365,1.0
2023-02-06 14:26:14,0.0,0.099595,0.514996,0.493256,0.158068,0.10455,0.0,0.117961,0.0,0.185083,1.0
2023-02-06 14:26:16,0.0,0.124411,0.514996,0.495141,0.158068,0.151163,0.0,0.153979,0.0,0.151865,1.0
2023-02-06 14:26:18,0.0,0.102451,0.514996,0.503329,0.158068,0.12604,0.0,0.119645,0.0,0.181653,1.0
2023-02-06 14:26:20,0.0,0.124434,0.514996,0.477384,0.158068,0.111618,0.0,0.153329,0.0,0.180998,1.0
2023-02-06 14:26:22,0.0,0.146758,0.514996,0.453079,0.158068,0.16088,0.0,0.174006,0.0,0.124301,1.0
2023-02-06 14:26:24,0.0,0.103022,0.514996,0.473235,0.158068,0.15223,0.0,0.122741,0.0,0.168142,1.0
2023-02-06 14:26:26,0.0,0.092343,0.514996,0.511367,0.158068,0.100699,0.0,0.120823,0.0,0.205474,1.0
2023-02-06 14:26:28,0.0,0.13233,0.514996,0.523365,0.158068,0.099488,0.0,0.150937,0.0,0.163113,1.0
2023-02-06 14:26:30,0.0,0.111905,0.514996,0.492885,0.158068,0.132423,0.0,0.137983,0.0,0.164784,1.0
2023-02-06 14:26:32,0.0,0.105385,0.514996,0.446054,0.158068,0.101639,0.0,0.127364,0.0,0.202781,1.0
2023-02-06 14:26:34,0.0,0.153356,0.514996,0.447674,0.158068,0.072338,0.0,0.175246,0.0,0.135207,1.0
2023-02-06 14:26:36,0.0,0.12329,0.514996,0.492857,0.158068,0.143588,0.0,0.153022,0.0,0.134641,1.0
2023-02-06 14:26:38,0.0,0.085358,0.514996,0.517174,0.158068,0.158406,0.0,0.101506,0.0,0.217127,1.0
2023-02-06 14:26:40,0.0,0.119829,0.514996,0.509633,0.158068,0.110019,0.0,0.148172,0.0,0.181009,1.0
2023-02-06 14:26:42,0.0,0.109415,0.514996,0.511586,0.158068,0.138254,0.0,0.134076,0.0,0.174489,1.0
2023-02-06 14:26:44,0.0,0.107065,0.514996,0.516179,0.158068,0.149652,0.0,0.127265,0.0,0.193786,1.0
2023-02-06 14:26:46,0.0,0.122204,0.514996,0.486628,0.158068,0.11695,0.0,0.152513,0.0,0.154034,1.0
2023-02-06 14:26:48,0.0,0.104615,0.514996,0.457074,0.158068,0.140888,0.0,0.121411,0.0,0.173962,1.0
2023-02-06 14:26:50,0.0,0.114138,0.514996,0.477243,0.158068,0.131898,0.0,0.140377,0.0,0.167857,1.0
2023-02-06 14:26:52,0.0,0.108199,0.514996,0.506714,0.158068,0.105585,0.0,0.130401,0.0,0.159283,1.0
2023-02-06 14:26:54,0.0,0.084941,0.514996,0.495561,0.158068,0.147491,0.0,0.101822,0.0,0.209419,1.0
2023-02-06 14:26:56,0.0,0.120118,0.514996,0.474334,0.158068,0.156251,0.0,0.149762,0.0,0.190783,1.0
2023-02-06 14:26:58,0.0,0.135238,0.514996,0.483873,0.158068,0.125623,0.0,0.154718,0.0,0.152851,1.0
2023-02-06 14:27:00,0.0,0.121865,0.514996,0.494152,0.158068,0.123459,0.0,0.150606,0.0,0.159859,1.0
2023-02-06 14:27:02,0.0,0.120242,0.514996,0.479806,0.158068,0.111956,0.0,0.145704,0.0,0.154817,1.0
2023-02-06 14:27:04,0.0,0.096406,0.514996,0.463483,0.158068,0.092853,0.0,0.115669,0.0,0.17925,1.0
2023-02-06 14:27:06,0.0,0.083701,0.514996,0.464015,0.158068,0.108593,0.0,0.111991,0.0,0.210258,1.0
2023-02-06 14:27:08,0.0,0.120322,0.514996,0.48216,0.158068,0.142805,0.0,0.137583,0.0,0.191898,1.0
2023-02-06 14:27:10,0.0,0.146911,0.514996,0.51465,0.158068,0.163723,0.0,0.175612,0.0,0.129627,1.0
2023-02-06 14:27:12,0.0,0.121175,0.514996,0.531967,0.158068,0.125534,0.0,0.144203,0.0,0.130699,1.0
2023-02-06 14:27:14,0.0,0.085539,0.514996,0.500916,0.158068,0.085566,0.0,0.102025,0.0,0.202951,1.0
2023-02-06 14:27:16,0.0,0.13375,0.514996,0.448737,0.158068,0.151473,0.0,0.164833,0.0,0.166547,1.0
2023-02-06 14:27:18,0.0,0.127471,0.514996,0.457694,0.158068,0.170114,0.0,0.145587,0.0,0.131184,1.0
2023-02-06 14:27:20,0.0,0.048668,0.514996,0.513569,0.158068,0.065958,0.0,0.073253,0.0,0.240375,1.0
2023-02-06 14:27:22,0.0,0.124269,0.514996,0.524935,0.158068,0.07601,0.0,0.14922,0.0,0.222894,1.0
2023-02-06 14:27:24,0.0,0.15116,0.514996,0.469355,0.158068,0.177556,0.0,0.174865,0.0,0.116378,1.0
2023-02-06 14:27:26,0.0,0.072164,0.514996,0.420488,0.158068,0.141879,0.0,0.100004,0.0,0.195856,1.0
2023-02-06 14:27:28,0.0,0.108125,0.514996,0.4578,0.158068,0.068661,0.0,0.124095,0.0,0.220212,1.0
2023-02-06 14:27:30,0.0,0.149215,0.514996,0.521175,0.158068,0.128528,0.0,0.178405,0.0,0.132591,1.0
2023-02-06 14:27:32,0.0,0.121896,0.514996,0.545155,0.158068,0.177678,0.0,0.144605,0.0,0.13134,1.0
2023-02-06 14:27:34,0.0,0.092451,0.514996,0.537507,0.158068,0.169503,0.0,0.109356,0.0,0.181628,1.0
2023-02-06 14:27:36,0.0,0.095198,0.514996,0.51712,0.158068,0.126367,0.0,0.123696,0.0,0.218009,1.0
2023-02-06 14:27:38,0.0,0.156998,0.514996,0.477049,0.158068,0.056391,0.0,0.177556,0.0,0.164496,1.0
2023-02-06 14:27:40,0.0,0.159525,0.514996,0.44273,0.158068,0.096008,0.0,0.191237,0.0,0.08576,1.0
2023-02-06 14:27:42,0.0,0.104397,0.514996,0.467706,0.158068,0.15556,0.0,0.129272,0.0,0.162235,1.0
2023-02-06 14:27:44,0.0,0.109178,0.514996,0.499215,0.158068,0.13059,0.0,0.128762,0.0,0.173774,1.0
2023-02-06 14:27:46,0.0,0.080105,0.514996,0.471294,0.158068,0.154534,0.0,0.109577,0.0,0.190508,1.0
2023-02-06 14:27:48,0.0,0.085408,0.514996,0.443702,0.158068,0.185136,0.0,0.098784,0.0,0.240974,1.0
2023-02-06 14:27:50,0.0,0.174579,0.514996,0.492174,0.158068,0.079002,0.0,0.205368,0.0,0.128262,1.0
2023-02-06 14:27:52,0.0,0.155476,0.514996,0.534095,0.158068,0.030627,0.0,0.18105,0.0,0.070782,1.0
2023-02-06 14:27:54,0.0,0.067118,0.514996,0.513322,0.158068,0.140857,0.0,0.080698,0.0,0.203247,1.0
2023-02-06 14:27:56,0.0,0.088177,0.514996,0.473683,0.158068,0.16252,0.0,0.117699,0.0,0.215433,1.0
2023-02-06 14:27:58,0.0,0.127158,0.514996,0.468635,0.158068,0.138382,0.0,0.144398,0.0,0.176984,1.0
2023-02-06 14:28:00,0.0,0.124106,0.514996,0.476235,0.158068,0.120572,0.0,0.154475,0.0,0.16144,1.0
2023-02-06 14:28:02,0.0,0.09201,0.514996,0.472576,0.158068,0.11133,0.0,0.115599,0.0,0.192645,1.0
2023-02-06 14:28:04,0.0,0.095388,0.514996,0.493057,0.158068,0.17194,0.0,0.114466,0.0,0.232978,1.0
2023-02-06 14:28:06,0.0,0.157676,0.514996,0.522902,0.158068,0.186429,0.0,0.191814,0.0,0.142927,1.0
2023-02-06 14:28:08,0.0,0.127671,0.514996,0.507612,0.158068,0.08972,0.0,0.14467,0.0,0.117198,1.0
2023-02-06 14:28:10,0.0,0.079517,0.514996,0.453912,0.158068,0.098189,0.0,0.104194,0.0,0.215996,1.0
2023-02-06 14:28:12,0.0,0.151239,0.514996,0.458217,0.158068,0.174271,0.0,0.175766,0.0,0.134047,1.0
2023-02-06 14:28:14,0.0,0.112292,0.514996,0.521357,0.158068,0.0996,0.0,0.128913,0.0,0.133309,1.0
2023-02-06 14:28:16,0.0,0.058137,0.514996,0.531597,0.158068,0.059821,0.0,0.085804,0.0,0.243878,1.0
2023-02-06 14:28:18,0.0,0.140139,0.514996,0.477685,0.158068,0.155707,0.0,0.158068,0.0,0.172739,1.0
2023-02-06 14:28:20,0.0,0.099963,0.514996,0.461854,0.158068,0.11862,0.0,0.128969,0.0,0.177901,1.0
2023-02-06 14:28:22,0.0,0.112219,0.514996,0.512892,0.158068,0.091486,0.0,0.136902,0.0,0.223306,1.0
2023-02-06 14:28:24,0.0,0.167214,0.514996,0.515887,0.158068,0.184942,0.0,0.191433,0.0,0.09736,1.0
2023-02-06 14:28:26,0.0,0.082684,0.514996,0.451249,0.158068,0.146515,0.0,0.113081,0.0,0.169336,1.0
2023-02-06 14:28:28,0.0,0.099822,0.514996,0.445688,0.158068,0.073469,0.0,0.113399,0.0,0.213914,1.0
2023-02-06 14:28:30,0.0,0.137097,0.514996,0.526023,0.158068,0.163673,0.0,0.165928,0.0,0.122075,1.0
2023-02-06 14:28:32,0.0,0.07521,0.514996,0.535623,0.158068,0.14686,0.0,0.094232,0.0,0.201232,1.0
2023-02-06 14:28:34,0.0,0.138836,0.514996,0.453824,0.158068,0.074387,0.0,0.15786,0.0,0.177612,1.0
2023-02-06 14:28:36,0.0,0.150991,0.514996,0.425588,0.158068,0.166028,0.0,0.184837,0.0,0.094808,1.0
2023-02-06 14:28:38,0.0,0.078036,0.514996,0.480614,0.158068,0.180387,0.0,0.09012,0.0,0.196975,1.0
2023-02-06 14:28:40,0.0,0.097751,0.514996,0.51007,0.158068,0.109069,0.0,0.128067,0.0,0.214446,1.0
2023-02-06 14:28:42,0.0,0.132476,0.514996,0.516527,0.158068,0.086938,0.0,0.159104,0.0,0.177519,1.0
2023-02-06 14:28:44,0.0,0.149213,0.514996,0.528032,0.158068,0.08357,0.0,0.17146,0.0,0.130881,1.0
2023-02-06 14:28:46,0.0,0.099698,0.514996,0.501741,0.158068,0.147861,0.0,0.132633,0.0,0.157534,1.0
2023-02-06 14:28:48,0.0,0.07435,0.514996,0.440661,0.158068,0.17841,0.0,0.084784,0.0,0.23488,1.0
2023-02-06 14:28:50,0.0,0.149972,0.514996,0.455338,0.158068,0.08547,0.0,0.179942,0.0,0.150419,1.0
2023-02-06 14:28:52,0.0,0.12044,0.514996,0.518233,0.158068,0.103364,0.0,0.142729,0.0,0.130131,1.0
2023-02-06 14:28:54,0.0,0.083783,0.514996,0.515972,0.158068,0.171747,0.0,0.097827,0.0,0.214175,1.0
2023-02-06 14:28:56,0.0,0.133376,0.514996,0.471756,0.158068,0.119395,0.0,0.166889,0.0,0.165006,1.0
2023-02-06 14:28:58,0.0,0.128962,0.514996,0.467739,0.158068,0.095491,0.0,0.144751,0.0,0.147272,1.0
2023-02-06 14:29:00,0.0,0.102131,0.514996,0.476708,0.158068,0.111736,0.0,0.13258,0.0,0.177608,1.0
2023-02-06 14:29:02,0.0,0.077243,0.514996,0.464072,0.158068,0.143743,0.0,0.099999,0.0,0.223845,1.0
2023-02-06 14:29:04,0.0,0.123543,0.514996,0.485975,0.158068,0.208145,0.0,0.144228,0.0,0.227422,1.0
2023-02-06 14:29:06,0.0,0.179877,0.514996,0.520303,0.158068,0.170803,0.0,0.217579,0.0,0.08885,1.0
2023-02-06 14:29:08,0.0,0.145972,0.514996,0.509994,0.158068,0.077236,0.0,0.162303,0.0,0.083786,1.0
2023-02-06 14:29:10,0.0,0.10086,0.514996,0.488076,0.158068,0.076692,0.0,0.126815,0.0,0.158764,1.0
2023-02-06 14:29:12,0.0,0.067961,0.514996,0.499917,0.158068,0.060756,0.0,0.087056,0.0,0.198778,1.0
2023-02-06 14:29:14,0.0,0.068894,0.514996,0.498445,0.158068,0.111395,0.0,0.080598,0.0,0.235919,1.0
2023-02-06 14:29:16,0.0,0.13354,0.514996,0.463763,0.158068,0.172762,0.0,0.168425,0.0,0.176283,1.0
2023-02-06 14:29:18,0.0,0.125112,0.514996,0.470684,0.158068,0.136811,0.0,0.139144,0.0,0.164396,1.0
2023-02-06 14:29:20,0.0,0.123644,0.514996,0.517818,0.158068,0.14672,0.0,0.156914,0.0,0.179955,1.0
2023-02-06 14:29:22,0.0,0.140878,0.514996,0.519018,0.158068,0.169702,0.0,0.169738,0.0,0.136248,1.0
2023-02-06 14:29:24,0.0,0.099729,0.514996,0.482197,0.158068,0.119491,0.0,0.116694,0.0,0.177977,1.0
2023-02-06 14:29:26,0.0,0.08065,0.514996,0.458885,0.158068,0.083248,0.0,0.114534,0.0,0.215698,1.0
2023-02-06 14:29:28,0.0,0.115036,0.514996,0.435952,0.158068,0.072735,0.0,0.126259,0.0,0.210283,1.0
2023-02-06 14:29:30,0.0,0.162048,0.514996,0.441477,0.158068,0.134823,0.0,0.192942,0.0,0.119347,1.0
2023-02-06 14:29:32,0.0,0.135221,0.514996,0.506152,0.158068,0.184102,0.0,0.158682,0.0,0.099232,1.0
2023-02-06 14:29:34,0.0,0.081416,0.514996,0.535212,0.158068,0.122208,0.0,0.092431,0.0,0.204301,1.0
2023-02-06 14:29:36,0.0,0.112664,0.514996,0.492111,0.158068,0.125531,0.0,0.147704,0.0,0.172641,1.0
2023-02-06 14:29:38,0.0,0.083174,0.514996,0.487601,0.158068,0.148885,0.0,0.092493,0.0,0.211459,1.0
2023-02-06 14:29:40,0.0,0.122338,0.514996,0.539254,0.158068,0.056092,0.0,0.1572,0.0,0.213897,1.0
2023-02-06 14:29:42,0.0,0.161795,0.514996,0.522852,0.158068,0.122127,0.0,0.192855,0.0,0.095994,1.0
2023-02-06 14:29:44,0.0,0.084896,0.514996,0.449026,0.158068,0.167765,0.0,0.099974,0.0,0.196613,1.0
2023-02-06 14:29:46,0.0,0.130955,0.514996,0.467837,0.158068,0.07721,0.0,0.169861,0.0,0.165415,1.0
2023-02-06 14:29:48,0.0,0.121452,0.514996,0.5169,0.158068,0.144332,0.0,0.131473,0.0,0.129884,1.0
2023-02-06 14:29:50,0.0,0.071202,0.514996,0.468462,0.158068,0.166731,0.0,0.097728,0.0,0.228456,1.0
2023-02-06 14:29:52,0.0,0.16252,0.514996,0.417691,0.158068,0.060475,0.0,0.186138,0.0,0.115502,1.0
2023-02-06 14:29:54,0.0,0.087598,0.514996,0.500936,0.158068,0.156493,0.0,0.096271,0.0,0.168211,1.0
2023-02-06 14:29:56,0.0,0.072412,0.514996,0.563484,0.158068,0.201068,0.0,0.107479,0.0,0.263027,1.0
2023-02-06 14:29:58,0.0,0.169512,0.514996,0.516024,0.158068,0.081624,0.0,0.18418,0.0,0.129133,1.0
2023-02-06 14:30:00,0.0,0.106761,0.514996,0.453357,0.158068,0.094989,0.0,0.141155,0.0,0.159433,1.0
2023-02-06 14:30:02,0.0,0.092114,0.514996,0.4677,0.158068,0.140143,0.0,0.118358,0.0,0.207774,1.0
2023-02-06 14:30:04,0.0,0.09307,0.514996,0.481981,0.158068,0.121508,0.0,0.108521,0.0,0.189468,1.0
2023-02-06 14:30:06,0.0,0.080323,0.514996,0.469815,0.158068,0.160848,0.0,0.11897,0.0,0.225961,1.0
2023-02-06 14:30:08,0.0,0.150764,0.514996,0.487707,0.158068,0.156812,0.0,0.159557,0.0,0.153054,1.0
2023-02-06 14:30:10,0.0,0.134871,0.514996,0.514507,0.158068,0.089179,0.0,0.166887,0.0,0.103365,1.0
2023-02-06 14:30:12,0.0,0.095819,0.514996,0.505517,0.158068,0.087912,0.0,0.113704,0.0,0.1681,1.0
2023-02-06 14:30:14,0.0,0.122324,0.514996,0.48189,0.158068,0.144043,0.0,0.131768,0.0,0.172693,1.0
2023-02-06 14:30:16,0.0,0.144664,0.514996,0.472699,0.158068,0.161221,0.0,0.186955,0.0,0.135817,1.0
2023-02-06 14:30:18,0.0,0.137833,0.514996,0.493313,0.158068,0.137357,0.0,0.144986,0.0,0.142417,1.0
2023-02-06 14:30:20,0.0,0.104236,0.514996,0.513479,0.158068,0.125411,0.0,0.143456,0.0,0.187006,1.0
2023-02-06 14:30:22,0.0,0.079506,0.514996,0.4748,0.158068,0.093869,0.0,0.106935,0.0,0.230155,1.0
2023-02-06 14:30:24,0.0,0.101635,0.514996,0.423217,0.158068,0.098818,0.0,0.115482,0.0,0.248072,1.0
2023-02-06 14:30:26,0.0,0.161954,0.514996,0.454472,0.158068,0.175566,0.0,0.210681,0.0,0.137354,1.0
2023-02-06 14:30:28,0.0,0.136555,0.514996,0.519731,0.158068,0.156614,0.0,0.140011,0.0,0.090481,1.0
2023-02-06 14:30:30,0.0,0.066677,0.514996,0.535736,0.158068,0.082398,0.0,0.095974,0.0,0.194158,1.0
2023-02-06 14:30:32,0.0,0.089924,0.514996,0.513123,0.158068,0.108273,0.0,0.105427,0.0,0.180828,1.0
2023-02-06 14:30:34,0.0,0.07961,0.514996,0.504182,0.158068,0.099135,0.0,0.080247,0.0,0.203436,1.0
2023-02-06 14:30:36,0.0,0.121333,0.514996,0.475175,0.158068,0.118023,0.0,0.167599,0.0,0.189159,1.0
2023-02-06 14:30:38,0.0,0.126481,0.514996,0.420961,0.156802,0.200748,0.0,0.120441,0.0,0.147401,1.0
2023-02-06 14:30:40,0.0,0.08314,0.514996,0.450841,0.157146,0.127886,0.0,0.133581,0.0,0.239358,1.0
2023-02-06 14:30:42,0.0,0.162257,0.514996,0.538066,0.159214,0.087941,0.0,0.198767,0.0,0.172931,1.0
2023-02-06 14:30:44,0.0,0.13473,0.514996,0.535215,0.160436,0.152613,0.0,0.149044,0.0,0.128178,1.0
2023-02-06 14:30:46,0.0,0.108967,0.514996,0.471335,0.158068,0.100206,0.0,0.177528,0.0,0.183597,1.0
2023-02-06 14:30:48,0.0,0.146719,0.514996,0.472671,0.154155,0.101571,0.0,0.130924,0.0,0.104149,1.0
2023-02-06 14:30:50,0.0,0.097496,0.514996,0.491566,0.15499,0.143364,0.0,0.132785,0.0,0.14689,1.0
2023-02-06 14:30:52,0.0,0.140641,0.51547,0.467074,0.161945,0.104794,0.0,0.141276,0.0,0.121133,1.0
