timestamp,i1_pos_switch_baseband,i1_pos_switch_original_bits,i1_pos_switch_fsk_recovered,i2_pos_switch_baseband,i2_pos_switch_original_bits,i2_pos_switch_fsk_recovered,i3_pos_switch_baseband,i3_pos_switch_original_bits,i3_pos_switch_fsk_recovered,i4_light_barrier_baseband,i4_light_barrier_original_bits,i4_light_barrier_fsk_recovered,m1_speed_baseband,m1_speed_original_bits,m1_speed_fsk_recovered,m2_speed_baseband,m2_speed_original_bits,m2_speed_fsk_recovered,m3_speed_baseband,m3_speed_original_bits,m3_speed_fsk_recovered,o7_valve_baseband,o7_valve_original_bits,o7_valve_fsk_recovered,o8_compressor_baseband,o8_compressor_original_bits,o8_compressor_fsk_recovered,current_task_baseband,current_task_original_bits,current_task_fsk_recovered,current_task_duration_baseband,current_task_duration_original_bits,current_task_duration_fsk_recovered,current_sub_task_baseband,current_sub_task_original_bits,current_sub_task_fsk_recovered,current_state_binary
2023-02-06 14:40:20,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:22,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:24,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:40:26,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:28,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:40:30,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:40:32,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:40:34,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:36,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:38,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:40,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:42,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:44,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:40:46,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:40:48,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:50,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:52,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:40:54,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:56,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:40:58,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:00,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:02,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:04,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:06,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:08,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:10,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:12,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:14,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:16,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:18,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:20,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:22,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:24,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:26,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:28,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:30,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:32,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:34,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:36,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:38,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:40,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:42,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:44,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:46,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:41:48,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:50,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:52,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:54,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:56,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:41:58,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:00,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:02,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:04,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:06,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:08,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:10,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:12,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:14,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:16,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:18,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:20,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:22,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:24,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:26,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:28,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:30,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:32,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:34,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:36,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:38,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:40,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:42,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:44,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:46,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:48,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:50,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:52,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:54,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:42:56,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:42:58,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:00,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:02,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:04,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:06,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:08,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:10,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:12,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:14,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:16,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:18,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:20,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:22,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:24,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:26,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:28,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:30,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:32,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:34,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:36,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:38,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:40,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:42,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:44,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:46,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:48,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:50,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:52,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:43:54,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:56,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:43:58,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:44:00,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:44:02,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.567431,1,0,0.151421,0,0,0.892459,1,0,0.0,0,0,0.129079,0,0,0.0,0,0,0.097206,0,0,0.0,0,0,1.0
2023-02-06 14:44:04,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
2023-02-06 14:44:06,1.0,1,1,0.0,0,1,0.0,0,1,0.0,0,1,0.567431,1,1,0.151421,0,1,0.892459,1,1,0.0,0,1,0.129079,0,1,0.0,0,1,0.097206,0,1,0.0,0,1,1.0
