segment_idx,segment_start,segment_end,m1_speed_psd_peak_baseband,m1_speed_psd_peak_fm_demodulated,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_fm_demodulated,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_fm_demodulated,m1_speed_rms_baseband,m1_speed_rms_fm_demodulated,m1_speed_mean_baseband,m1_speed_mean_fm_demodulated,m1_speed_variance_baseband,m1_speed_variance_fm_demodulated,m1_speed_fft_peak_baseband,m1_speed_fft_peak_fm_demodulated,m2_speed_psd_peak_baseband,m2_speed_psd_peak_fm_demodulated,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_fm_demodulated,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_fm_demodulated,m2_speed_rms_baseband,m2_speed_rms_fm_demodulated,m2_speed_mean_baseband,m2_speed_mean_fm_demodulated,m2_speed_variance_baseband,m2_speed_variance_fm_demodulated,m2_speed_fft_peak_baseband,m2_speed_fft_peak_fm_demodulated,m3_speed_psd_peak_baseband,m3_speed_psd_peak_fm_demodulated,m3_speed_psd_mean_energy_baseband,m3_speed_psd_mean_energy_fm_demodulated,m3_speed_psd_peak_freq_baseband,m3_speed_psd_peak_freq_fm_demodulated,m3_speed_rms_baseband,m3_speed_rms_fm_demodulated,m3_speed_mean_baseband,m3_speed_mean_fm_demodulated,m3_speed_variance_baseband,m3_speed_variance_fm_demodulated,m3_speed_fft_peak_baseband,m3_speed_fft_peak_fm_demodulated,m4_speed_psd_peak_baseband,m4_speed_psd_peak_fm_demodulated,m4_speed_psd_mean_energy_baseband,m4_speed_psd_mean_energy_fm_demodulated,m4_speed_psd_peak_freq_baseband,m4_speed_psd_peak_freq_fm_demodulated,m4_speed_rms_baseband,m4_speed_rms_fm_demodulated,m4_speed_mean_baseband,m4_speed_mean_fm_demodulated,m4_speed_variance_baseband,m4_speed_variance_fm_demodulated,m4_speed_fft_peak_baseband,m4_speed_fft_peak_fm_demodulated,current_pos_x_psd_peak_baseband,current_pos_x_psd_peak_fm_demodulated,current_pos_x_psd_mean_energy_baseband,current_pos_x_psd_mean_energy_fm_demodulated,current_pos_x_psd_peak_freq_baseband,current_pos_x_psd_peak_freq_fm_demodulated,current_pos_x_rms_baseband,current_pos_x_rms_fm_demodulated,current_pos_x_mean_baseband,current_pos_x_mean_fm_demodulated,current_pos_x_variance_baseband,current_pos_x_variance_fm_demodulated,current_pos_x_fft_peak_baseband,current_pos_x_fft_peak_fm_demodulated,current_pos_y_psd_peak_baseband,current_pos_y_psd_peak_fm_demodulated,current_pos_y_psd_mean_energy_baseband,current_pos_y_psd_mean_energy_fm_demodulated,current_pos_y_psd_peak_freq_baseband,current_pos_y_psd_peak_freq_fm_demodulated,current_pos_y_rms_baseband,current_pos_y_rms_fm_demodulated,current_pos_y_mean_baseband,current_pos_y_mean_fm_demodulated,current_pos_y_variance_baseband,current_pos_y_variance_fm_demodulated,current_pos_y_fft_peak_baseband,current_pos_y_fft_peak_fm_demodulated,target_pos_x_psd_peak_baseband,target_pos_x_psd_peak_fm_demodulated,target_pos_x_psd_mean_energy_baseband,target_pos_x_psd_mean_energy_fm_demodulated,target_pos_x_psd_peak_freq_baseband,target_pos_x_psd_peak_freq_fm_demodulated,target_pos_x_rms_baseband,target_pos_x_rms_fm_demodulated,target_pos_x_mean_baseband,target_pos_x_mean_fm_demodulated,target_pos_x_variance_baseband,target_pos_x_variance_fm_demodulated,target_pos_x_fft_peak_baseband,target_pos_x_fft_peak_fm_demodulated,target_pos_y_psd_peak_baseband,target_pos_y_psd_peak_fm_demodulated,target_pos_y_psd_mean_energy_baseband,target_pos_y_psd_mean_energy_fm_demodulated,target_pos_y_psd_peak_freq_baseband,target_pos_y_psd_peak_freq_fm_demodulated,target_pos_y_rms_baseband,target_pos_y_rms_fm_demodulated,target_pos_y_mean_baseband,target_pos_y_mean_fm_demodulated,target_pos_y_variance_baseband,target_pos_y_variance_fm_demodulated,target_pos_y_fft_peak_baseband,target_pos_y_fft_peak_fm_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_fm_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_fm_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_fm_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_fm_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_fm_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_fm_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_fm_demodulated,current_state_binary
95,2023-02-06T14:55:38.000000000,2023-02-06T14:56:36.000000000,0.0,0.203493,0.0,0.250442,0.0,0.668734,0.929852,0.156916,0.954595,0.665587,0.0,0.417888,0.954595,0.665587,0.178696,0.957898,0.180544,0.950808,0.333333,0.279916,0.75683,0.822139,0.789424,0.473957,0.596817,1.0,0.789424,0.473957,8.2e-05,0.811687,7.9e-05,0.387293,1.0,0.656194,0.716546,0.371421,0.894622,0.619096,0.001595,0.469319,0.894622,0.619096,0.006239,0.430487,0.009159,0.499364,1.0,0.646066,0.846236,0.593869,0.929932,0.062253,0.062354,0.374042,0.929932,0.062253,0.29634,0.954293,0.244047,0.996927,0.333333,0.318687,0.822026,0.59741,0.743304,0.537917,0.574427,0.879813,0.743089,0.530501,0.000174,0.218726,0.000296,0.428264,0.0,0.188279,0.156971,0.436071,0.13935,0.330648,0.019484,0.258338,0.139345,0.330252,0.487291,0.998862,0.45312,0.847487,0.333333,0.337565,0.754649,0.501127,0.57865,0.448413,0.977534,0.704607,0.578197,0.431312,0.000291,0.312636,0.000421,0.320348,0.0,0.384047,0.164369,0.417517,0.150506,0.376756,0.017826,0.261894,0.1505,0.376268,1.0,0.675272,1.0,0.700175,0.666667,0.563258,1.0,1.0,0.927696,1.0,1.0,1.0,0.921506,0.995173,0
96,2023-02-06T14:56:08.000000000,2023-02-06T14:57:06.000000000,0.0,0.215206,0.0,0.252057,0.0,0.703646,0.929852,0.119312,0.954595,0.772736,0.0,0.434643,0.954595,0.772736,0.931002,0.68044,0.898022,0.708025,0.333333,0.204132,0.96089,0.544352,0.940425,0.332744,0.902397,0.690627,0.940425,0.332744,0.128247,0.934307,0.18733,0.685916,0.666667,0.62513,0.822575,0.328014,0.906373,0.542802,0.35344,0.932108,0.906373,0.542802,0.375731,0.444042,0.467398,0.587383,0.666667,0.456312,0.773672,0.589911,0.843556,0.090546,0.289903,0.467274,0.843556,0.090546,1.0,0.983023,1.0,0.958536,0.333333,0.230255,0.726288,0.528758,0.633111,0.381729,0.590732,0.940093,0.632803,0.375126,0.334937,0.278183,0.347052,0.602836,0.333333,0.186598,0.354704,0.676258,0.276237,0.65424,0.178233,0.400293,0.276232,0.653992,0.613101,0.835683,0.613084,0.621027,0.333333,0.460521,0.565697,0.32997,0.349747,0.351038,0.823411,0.930945,0.349048,0.336813,0.262379,0.40064,0.279936,0.412011,0.333333,0.393495,0.352149,0.668233,0.275638,0.609443,0.157287,0.563298,0.275633,0.609342,0.18555,0.335623,0.206445,0.343488,0.333333,0.613543,0.983614,0.376389,1.0,0.403462,0.946774,0.599103,1.0,0.542107,0
97,2023-02-06T14:56:38.000000000,2023-02-06T14:57:36.000000000,0.0,0.2243,0.0,0.281146,0.0,0.687278,0.929852,0.291067,0.954595,0.733758,0.0,0.41249,0.954595,0.733758,0.384411,0.410225,0.405672,0.391501,0.333333,0.328521,0.830602,0.232363,0.932371,0.163864,0.318347,0.299513,0.932371,0.163864,0.651166,1.0,0.788637,0.815157,0.666667,0.512285,0.927101,0.357925,0.854373,0.045143,0.985958,0.953216,0.854373,0.045143,0.129764,0.424218,0.156813,0.534203,0.333333,0.227255,0.756733,0.798305,0.826252,0.280498,0.315026,0.563228,0.826252,0.280498,0.576244,0.784324,0.509403,0.855492,0.333333,0.366229,0.592169,0.574595,0.393012,0.4533,0.91408,0.94375,0.392502,0.448553,0.236423,0.40369,0.215787,0.68287,0.333333,0.155731,0.772707,0.774833,0.718097,0.858299,0.316476,0.447015,0.718096,0.858235,0.560822,0.52862,0.534435,0.456637,0.333333,0.633841,0.499444,0.399005,0.273625,0.386032,0.727042,0.808379,0.272844,0.365034,0.237226,0.545613,0.2346,0.549304,0.333333,0.378766,0.792915,0.744129,0.74383,0.675544,0.344213,0.646217,0.743828,0.675724,0.000125,0.271876,0.000114,0.265044,1.0,0.601906,0.02563,0.120963,0.092578,0.168305,0.000696,0.118473,0.028683,0.19079,0
98,2023-02-06T14:57:08.000000000,2023-02-06T14:58:06.000000000,0.0,0.173047,0.0,0.309347,0.0,0.67681,0.929852,0.38313,0.954595,0.631937,0.0,0.34693,0.954595,0.631937,0.177081,0.299113,0.184084,0.276903,0.333333,0.469069,0.471407,0.053228,0.566174,0.108494,0.305036,0.272092,0.566174,0.108494,0.738853,0.937279,0.701756,0.589933,0.666667,0.56539,0.7772,0.413831,0.722361,0.0,0.861227,0.528932,0.722361,0.0,0.368058,0.33911,0.438952,0.375826,0.333333,0.71408,0.956736,0.973596,0.975652,0.328705,0.488896,0.520147,0.975652,0.328705,0.161482,0.587009,0.139513,0.893505,0.333333,0.490485,0.507249,0.742752,0.29897,0.72616,0.782338,0.870943,0.298381,0.72097,0.721833,0.428743,0.644374,0.575928,0.333333,0.423099,0.741019,0.671132,0.621712,0.742708,0.593439,0.297496,0.621709,0.742471,0.001445,0.302431,0.001452,0.424975,1.0,0.846672,0.398672,0.699693,0.172309,0.520537,0.538189,0.532729,0.17142,0.501196,0.761399,0.613145,0.752139,0.602531,0.333333,0.582686,0.745753,0.615194,0.604931,0.669104,0.637404,0.410896,0.604928,0.669082,1e-06,0.30257,1e-06,0.305809,0.333333,0.5742,0.014994,0.182662,0.12015,0.316269,1.4e-05,0.23875,0.044833,0.336221,1
99,2023-02-06T14:57:38.000000000,2023-02-06T14:58:36.000000000,0.0,0.192235,0.0,0.241985,0.0,0.689242,0.929852,0.291156,0.954595,0.660581,0.0,0.456256,0.954595,0.660581,0.246724,0.174022,0.278427,0.147988,0.333333,0.402701,0.45994,0.16853,0.558566,0.19333,0.291257,0.169783,0.558566,0.19333,0.488199,0.757926,0.588095,0.251129,0.666667,0.617112,0.810928,0.366192,0.871753,0.506782,0.446042,0.238518,0.871753,0.506782,0.205182,0.176141,0.226569,0.173026,0.333333,0.980748,0.917505,0.762138,0.951763,0.241916,0.402513,0.353385,0.951763,0.241916,0.516687,0.393871,0.413869,0.858865,0.333333,0.390738,0.870188,0.887423,0.795177,0.943964,0.582094,0.73795,0.795005,0.940588,0.30169,0.22069,0.318783,0.328733,0.333333,0.688794,0.530314,0.511939,0.458809,0.613768,0.260705,0.135675,0.458805,0.613294,0.471603,0.196212,0.466735,0.200825,0.333333,0.750371,0.809608,0.944087,0.667579,0.790495,0.874316,0.236002,0.667221,0.778634,0.205404,0.363783,0.214501,0.359789,0.333333,0.625902,0.521673,0.487603,0.436959,0.763374,0.27992,0.221442,0.436955,0.76311,3.5e-05,0.154201,2.4e-05,0.154829,0.333333,0.549967,0.014061,0.089999,0.109815,0.062587,8.6e-05,0.214497,0.033613,0.285728,1
100,2023-02-06T14:58:08.000000000,2023-02-06T14:59:06.000000000,0.0,0.274177,0.0,0.229935,0.0,0.701544,0.929852,0.241555,0.954595,0.752611,0.0,0.501495,0.954595,0.752611,8.6e-05,0.239185,0.000103,0.196174,1.0,0.229877,0.591529,0.394474,0.775142,0.300725,0.000286,0.086313,0.775142,0.300725,0.021524,0.741891,0.029185,0.234605,0.333333,0.528435,0.861824,0.226812,0.991842,0.91485,0.149681,0.17329,0.991842,0.91485,0.000364,0.191741,0.0003,0.16866,1.0,0.685934,0.787272,0.477334,0.888825,0.230544,0.000783,0.159026,0.888825,0.230544,5e-06,0.332115,6e-06,0.724746,1.0,0.178171,0.999523,0.881839,0.999528,0.964337,8e-06,0.709571,0.999528,0.962838,0.000182,0.069736,0.000217,0.367769,1.0,0.498241,0.652542,0.583162,0.658071,0.712607,0.000556,0.147728,0.658069,0.712227,0.000158,0.257863,0.000169,0.192031,1.0,0.498621,0.996698,0.878292,0.996887,1.0,0.000415,0.209564,0.996883,1.0,0.000132,0.094151,0.000184,0.083972,1.0,0.461525,0.680024,0.604604,0.707598,0.82296,0.000435,0.163478,0.707596,0.822826,6e-06,0.117088,6e-06,0.113178,0.0,0.421498,0.006403,0.095432,0.084818,0.107993,4e-05,0.0,0.006477,0.318859,1
101,2023-02-06T14:58:38.000000000,2023-02-06T14:59:36.000000000,0.0,0.208612,0.0,0.299354,0.0,0.713781,0.929852,0.240472,0.954595,0.743368,0.0,0.370974,0.954595,0.743368,0.0,0.172374,0.0,0.155832,0.333333,0.02239,0.59203,0.409294,0.775689,0.305383,0.0,0.2111,0.775689,0.305383,1e-05,0.789334,1.1e-05,0.195261,1.0,0.295272,0.718878,0.159335,0.897101,0.79448,5.7e-05,0.051467,0.897101,0.79448,0.0,0.140568,0.0,0.159598,1.0,0.303258,0.789478,0.451817,0.890708,0.227821,1e-06,0.194328,0.890708,0.227821,0.0,0.402924,0.0,0.774745,0.0,0.030852,0.999043,0.900079,0.99905,0.894372,0.0,0.743878,0.999049,0.892563,0.0,0.183762,0.0,0.392278,1.0,0.137299,0.653676,0.727713,0.659337,0.783142,1e-06,0.084446,0.659335,0.782995,0.0,0.169255,0.0,0.233516,0.333333,0.155904,0.996675,0.810507,0.996914,0.882221,1e-06,0.21878,0.99691,0.887621,0.0,0.229242,0.0,0.205913,0.333333,0.119766,0.681728,0.723642,0.709485,0.77116,0.0,0.075525,0.709483,0.771204,0.0,0.302479,0.0,0.303381,1.0,0.139949,6.3e-05,0.001993,0.078819,0.250207,0.0,0.154764,7.1e-05,0.301792,1
102,2023-02-06T14:59:08.000000000,2023-02-06T15:00:06.000000000,0.0,0.203975,0.0,0.246171,0.0,0.690965,0.929852,0.20296,0.954595,0.721602,0.0,0.442105,0.954595,0.721602,0.0,0.159416,0.0,0.130058,0.0,0.019334,0.591943,0.296539,0.775607,0.295124,0.0,0.042484,0.775607,0.295124,0.0,0.720556,0.0,0.132783,0.0,0.146602,0.719205,0.213477,0.897409,0.631765,0.0,0.171862,0.897409,0.631765,0.0,0.040094,0.0,0.038991,0.0,0.077846,0.789526,0.580306,0.890748,0.15766,0.0,0.216916,0.890748,0.15766,0.0,0.398958,0.0,0.778655,0.0,0.085016,0.999004,0.908277,0.999011,0.903991,0.0,0.713578,0.99901,0.901129,0.0,0.097422,0.0,0.298976,0.0,0.004957,0.653614,0.722915,0.659276,0.716047,0.0,0.055624,0.659273,0.715902,0.0,0.205168,0.0,0.121626,0.0,0.054665,0.996587,0.872534,0.996826,0.868309,0.0,0.143791,0.996823,0.866204,0.0,0.139834,0.0,0.137398,0.0,0.184888,0.681678,0.706063,0.709433,0.706569,0.0,0.136926,0.709431,0.706485,0.0,0.236291,0.0,0.237404,0.0,0.131694,0.0,0.108184,0.078852,0.144747,0.0,0.183291,0.0,0.293414,1
103,2023-02-06T14:59:38.000000000,2023-02-06T15:00:36.000000000,0.0,0.255469,0.0,0.238224,0.0,0.714306,0.929852,0.21748,0.954595,0.748336,0.0,0.48182,0.954595,0.748336,0.0,0.241981,0.0,0.240056,0.0,0.063973,0.591943,0.260257,0.775607,0.298206,0.0,0.138528,0.775607,0.298206,0.0,0.75568,0.0,0.199315,0.0,0.271215,0.719205,0.251904,0.897409,0.593524,0.0,0.112978,0.897409,0.593524,0.0,0.145666,0.0,0.132821,0.0,0.246906,0.789526,0.632467,0.890748,0.16187,0.0,0.163138,0.890748,0.16187,0.0,0.310635,0.0,0.745577,0.0,0.114958,0.999004,0.812643,0.999011,0.947764,0.0,0.70608,0.99901,0.945015,0.0,0.099037,0.0,0.349173,0.0,0.149558,0.653614,0.624507,0.659276,0.689953,0.0,0.125441,0.659273,0.68954,0.0,0.260575,0.0,0.233355,0.0,0.213042,0.996587,0.87465,0.996826,0.91679,0.0,0.224355,0.996823,0.910003,0.0,0.117072,0.0,0.104018,0.0,0.240213,0.681678,0.618504,0.709433,0.782375,0.0,0.164133,0.709431,0.782158,0.0,0.22045,0.0,0.219289,0.0,0.181459,0.0,0.119171,0.078852,0.194375,0.0,0.080414,0.0,0.399349,1
104,2023-02-06T15:00:08.000000000,2023-02-06T15:01:06.000000000,0.0,0.204305,0.0,0.287353,0.0,0.708057,0.929852,0.31365,0.954595,0.702779,0.0,0.391541,0.954595,0.702779,0.0,0.143599,0.0,0.138951,0.0,0.03396,0.591943,0.312928,0.775607,0.267043,0.0,0.156065,0.775607,0.267043,0.0,0.752548,0.0,0.162537,0.0,0.168552,0.719205,0.217293,0.897409,0.436629,0.0,0.042428,0.897409,0.436629,0.0,0.101766,0.0,0.143088,0.0,0.210806,0.789526,0.611587,0.890748,0.252554,0.0,0.213844,0.890748,0.252554,0.0,0.399972,0.0,0.773541,0.0,0.094704,0.999004,0.839642,0.999011,0.924644,0.0,0.727455,0.99901,0.925256,0.0,0.127213,0.0,0.3544,0.0,5e-05,0.653614,0.610344,0.659276,0.787158,0.0,0.069846,0.659273,0.786816,0.0,0.177801,0.0,0.160984,0.0,0.0,0.996587,0.849318,0.996826,0.859108,0.0,0.194326,0.996823,0.854516,0.0,0.166593,0.0,0.159357,0.0,0.08914,0.681678,0.60997,0.709433,0.852244,0.0,0.125609,0.709431,0.852183,0.0,0.366183,0.0,0.366481,0.0,0.0,0.0,0.035813,0.078852,0.247641,0.0,0.172894,0.0,0.308708,1
105,2023-02-06T15:00:38.000000000,2023-02-06T15:01:36.000000000,0.0,0.209872,0.0,0.248794,0.0,0.681218,0.929852,0.321499,0.954595,0.624376,0.0,0.451105,0.954595,0.624376,0.0,0.197669,0.0,0.186754,0.0,0.106357,0.591943,0.3341,0.775607,0.23581,0.0,0.0,0.775607,0.23581,0.0,0.741903,0.0,0.193841,0.0,0.251132,0.719205,0.178226,0.897409,0.325821,0.0,0.225256,0.897409,0.325821,0.0,0.068738,0.0,0.054244,0.0,0.417044,0.789526,0.616466,0.890748,0.243898,0.0,0.235199,0.890748,0.243898,0.0,0.405533,0.0,0.782347,0.0,0.107235,0.999004,1.0,0.999011,0.903762,0.0,0.723626,0.99901,0.904172,0.0,0.106552,0.0,0.339649,0.0,0.134669,0.653614,0.654814,0.659276,0.818091,0.0,0.097017,0.659273,0.817985,0.0,0.2387,0.0,0.154502,0.0,0.204843,0.996587,0.965364,0.996826,0.855008,0.0,0.164489,0.996823,0.852971,0.0,0.134559,0.0,0.134064,0.0,0.371311,0.681678,0.644546,0.709433,0.812664,0.0,0.291537,0.709431,0.812826,0.0,0.271421,0.0,0.272425,0.0,0.187715,0.0,0.214391,0.078852,0.194273,0.0,0.186102,0.0,0.362145,1
106,2023-02-06T15:01:08.000000000,2023-02-06T15:02:06.000000000,0.0,0.243669,0.0,0.251124,0.0,0.709386,0.929852,0.261662,0.954595,0.666228,0.0,0.47563,0.954595,0.666228,0.0,0.182514,0.0,0.188364,0.0,0.329744,0.591943,0.361809,0.775607,0.274708,0.0,0.217628,0.775607,0.274708,0.0,0.774524,0.0,0.240952,0.0,0.636842,0.71932,0.208626,0.897512,0.492741,0.0,0.044649,0.897512,0.492741,0.0,0.258231,0.0,0.273776,0.0,0.58614,0.789537,0.639845,0.890756,0.176326,2e-06,0.245661,0.890756,0.176326,0.0,0.276271,0.0,0.767488,0.0,0.364216,0.999004,0.957926,0.999011,0.919309,0.0,0.706984,0.99901,0.91458,0.0,0.133789,0.0,0.386274,0.0,0.363288,0.65367,0.648922,0.659332,0.690245,0.0,0.171844,0.659329,0.690189,0.0,0.204307,0.0,0.203733,0.0,0.652198,0.996587,1.0,0.996826,0.897353,0.0,0.316515,0.996823,0.8938,0.0,0.176167,0.0,0.166716,0.0,0.554307,0.681726,0.640032,0.709483,0.679906,0.0,0.309588,0.709481,0.68,0.0,0.228853,0.0,0.225325,0.0,0.305265,0.0,0.097588,0.078851,0.161587,0.0,0.06144,0.0,0.390977,1
107,2023-02-06T15:01:38.000000000,2023-02-06T15:02:36.000000000,0.0,0.207798,0.0,0.311239,0.0,0.690186,0.929852,0.293957,0.954595,0.744927,0.0,0.353425,0.954595,0.744927,0.0,0.259364,0.0,0.232759,0.666667,0.496852,0.591446,0.453605,0.775133,0.364924,1.9e-05,0.258856,0.775133,0.364924,1.4e-05,0.768101,1.4e-05,0.332602,1.0,0.856361,0.721567,0.289987,0.899364,0.638844,0.000674,0.300477,0.899364,0.638844,5.2e-05,0.244881,4.5e-05,0.319953,1.0,0.517931,0.791546,0.69327,0.892248,0.266204,0.001221,0.384182,0.892248,0.266204,0.0,0.630102,0.0,0.780633,0.333333,0.476867,0.999177,0.783636,0.999184,0.87184,1e-06,0.811252,0.999183,0.867373,3e-06,0.214967,4e-06,0.482309,1.0,0.478288,0.654115,0.633238,0.659775,0.572287,2.7e-05,0.245987,0.659772,0.571774,0.0,0.291878,1e-06,0.223253,0.666667,1.0,0.99715,0.7111,0.997384,0.728677,3.4e-05,0.37033,0.997382,0.718329,2e-06,0.293066,2e-06,0.297206,1.0,0.526571,0.682044,0.62918,0.709807,0.648006,2.3e-05,0.311562,0.709805,0.64761,0.0,0.372244,0.0,0.370528,0.333333,0.280435,4e-06,0.048319,0.078846,0.224479,0.0,0.156094,6e-06,0.248457,0
108,2023-02-06T15:02:08.000000000,2023-02-06T15:03:06.000000000,0.0,0.148835,0.0,0.283366,0.0,0.668523,0.929852,0.3415,0.954595,0.70466,0.0,0.371903,0.954595,0.70466,0.000279,0.381873,0.000328,0.362321,1.0,0.480011,0.7246,0.544656,0.867645,0.383423,0.142834,0.342131,0.867645,0.383423,0.012932,0.876896,0.021431,0.593572,1.0,0.601982,0.7732,0.358672,0.898122,0.510135,0.196636,0.699609,0.898122,0.510135,0.109991,0.338467,0.102974,0.330293,0.333333,0.402927,0.940894,0.855716,0.993297,0.439559,0.19656,0.57025,0.993297,0.439559,1.3e-05,0.812754,1.5e-05,0.881421,1.0,0.33069,0.985364,0.576901,0.983496,0.676276,0.017277,0.89877,0.983483,0.676465,0.032036,0.411946,0.037635,0.61268,0.333333,0.339874,0.549593,0.648217,0.486114,0.627271,0.244778,0.455447,0.486111,0.626745,0.0005,0.38278,0.000531,0.412239,1.0,0.814911,0.941842,0.35421,0.897218,0.446312,0.343279,0.429566,0.897108,0.42926,0.011689,0.648889,0.01619,0.654052,0.333333,0.396493,0.584521,0.630841,0.5324,0.669122,0.2335,0.533615,0.532396,0.668758,0.0,0.294668,0.0,0.296904,0.333333,0.452268,0.001303,0.216612,0.080659,0.266687,1e-06,0.239551,0.001962,0.323404,0
109,2023-02-06T15:02:38.000000000,2023-02-06T15:03:36.000000000,0.0,0.237383,0.0,0.198849,0.0,0.699942,0.929852,0.241075,0.954595,0.692836,0.0,0.509063,0.954595,0.692836,0.328193,0.42029,0.381559,0.387018,0.333333,0.241927,0.886076,0.50777,0.993685,0.336238,0.290694,0.721807,0.993685,0.336238,0.283704,0.938965,0.313369,0.687387,0.666667,0.448991,0.839781,0.407755,0.856861,0.443685,0.617572,0.759915,0.856861,0.443685,0.307454,0.624012,0.329346,0.62053,0.333333,0.332615,0.888224,1.0,0.922436,0.371833,0.443855,0.637702,0.922436,0.371833,0.686418,0.660628,0.520242,0.910251,0.333333,0.06504,0.696258,0.44196,0.521209,0.397689,0.992796,0.911743,0.520807,0.388429,0.5389,0.49618,0.502977,0.634545,0.333333,0.202067,0.647919,0.603716,0.498178,0.524748,0.616832,0.659213,0.498175,0.524374,0.356984,0.378826,0.398705,0.486034,0.333333,0.451815,0.624132,0.24688,0.401719,0.311356,0.950175,0.654283,0.401076,0.288983,0.427592,0.826216,0.42381,0.810714,0.333333,0.392259,0.662603,0.570229,0.508593,0.515238,0.584674,0.605358,0.508589,0.514949,1e-06,0.103379,1e-06,0.101127,0.333333,0.533299,0.005331,0.119642,0.090702,0.162292,1.2e-05,0.083533,0.012865,0.354892,0
110,2023-02-06T15:03:08.000000000,2023-02-06T15:04:06.000000000,0.0,0.264645,0.0,0.256865,0.0,0.705777,0.929852,0.159787,0.954595,0.758262,0.0,0.437732,0.954595,0.758262,0.060814,0.699818,0.085684,0.687249,0.333333,0.154081,0.666813,0.469353,0.690389,0.326899,0.596654,0.93182,0.690389,0.326899,1.0,0.882541,0.948172,0.496628,0.666667,0.564999,0.857116,0.418908,0.86656,0.559808,0.649263,0.541657,0.86656,0.559808,0.299667,0.633119,0.238033,0.669085,0.333333,0.42293,0.951315,0.845981,0.958323,0.155357,0.607226,0.547333,0.958323,0.155357,0.017795,0.565621,0.019878,0.879095,0.0,0.260919,0.279319,0.610479,0.144922,0.359551,0.266053,0.854432,0.144204,0.355514,0.570877,0.371806,0.534743,0.534563,0.333333,0.222281,0.711762,0.459179,0.542712,0.310713,0.761493,0.597234,0.542709,0.310299,0.000341,0.637843,0.000448,0.561593,1.0,0.333361,0.06139,0.41847,0.01541,0.420354,0.014799,0.811662,0.015573,0.395993,0.974192,0.582087,0.926331,0.576719,0.333333,0.405733,0.70859,0.420121,0.50953,0.299971,0.766236,0.511386,0.509526,0.299497,1e-06,0.226267,1e-06,0.222597,0.333333,0.397975,0.010723,0.072913,0.107558,0.159838,1.4e-05,0.062985,0.031163,0.314276,0
111,2023-02-06T15:03:38.000000000,2023-02-06T15:04:36.000000000,0.0,0.199195,0.0,0.269023,0.0,0.704778,0.929852,0.263845,0.954595,0.711777,0.0,0.392745,0.954595,0.711777,0.415261,0.808406,0.425731,0.900307,0.333333,0.27677,0.65874,0.549536,0.681999,0.333972,0.594408,0.733406,0.681999,0.333972,0.232652,0.835211,0.288205,0.32944,0.666667,0.799503,0.834366,0.353273,0.897978,0.49372,0.433831,0.536744,0.897978,0.49372,0.47983,0.461346,0.487972,0.481664,0.333333,0.56388,0.946295,0.565468,0.966445,0.086774,0.492119,0.420058,0.966445,0.086774,0.520008,0.728579,0.441182,0.893083,0.333333,0.28581,0.716064,0.5694,0.575918,0.446431,0.843746,0.817381,0.575562,0.447152,0.555448,0.211445,0.533294,0.515937,0.333333,0.198067,0.432367,0.476791,0.274901,0.458671,0.395167,0.332395,0.274896,0.458317,0.493182,0.740435,0.478785,0.632904,0.333333,0.418568,0.591077,0.405412,0.368459,0.452987,0.88961,0.691089,0.36778,0.429653,0.366347,0.276745,0.401611,0.288754,0.333333,0.369952,0.43006,0.439215,0.255253,0.455831,0.364426,0.439449,0.255248,0.455533,7e-06,0.264123,6e-06,0.263633,0.333333,0.378529,0.012024,0.069583,0.107422,0.217252,4.7e-05,0.136886,0.031016,0.325464,0
