segment_idx,segment_start,segment_end,m2_speed_psd_peak_baseband,m2_speed_psd_peak_fm_demodulated,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_fm_demodulated,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_fm_demodulated,m2_speed_rms_baseband,m2_speed_rms_fm_demodulated,m2_speed_mean_baseband,m2_speed_mean_fm_demodulated,m2_speed_variance_baseband,m2_speed_variance_fm_demodulated,m2_speed_fft_peak_baseband,m2_speed_fft_peak_fm_demodulated,o8_compressor_psd_peak_baseband,o8_compressor_psd_peak_fm_demodulated,o8_compressor_psd_mean_energy_baseband,o8_compressor_psd_mean_energy_fm_demodulated,o8_compressor_psd_peak_freq_baseband,o8_compressor_psd_peak_freq_fm_demodulated,o8_compressor_rms_baseband,o8_compressor_rms_fm_demodulated,o8_compressor_mean_baseband,o8_compressor_mean_fm_demodulated,o8_compressor_variance_baseband,o8_compressor_variance_fm_demodulated,o8_compressor_fft_peak_baseband,o8_compressor_fft_peak_fm_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_fm_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_fm_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_fm_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_fm_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_fm_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_fm_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_fm_demodulated,current_state_binary
112,2023-02-06T15:04:10.000000000,2023-02-06T15:05:08.000000000,0.0,0.255296,0.0,0.238721,0.0,0.474883,0.664887,0.130344,0.776751,0.385355,0.0,0.203924,0.776751,0.385355,0.0,0.750972,0.0,0.124704,0.0,0.280058,0.0,0.138712,0.044168,0.069756,0.0,0.121111,0.0,0.202962,0.0,0.214518,0.0,0.214518,0.0,0.214518,0.0,0.214518,0.0,0.214518,0.0,0.214518,0.0,0.214518,1
113,2023-02-06T15:04:40.000000000,2023-02-06T15:05:38.000000000,0.0,0.388108,0.0,0.087835,0.0,0.63372,0.664887,0.030295,0.776751,0.379063,0.0,0.278233,0.776751,0.379063,0.0,0.809257,0.0,0.194357,0.333333,0.547786,0.003007,0.428961,0.042504,0.484144,1e-05,0.269633,0.003016,0.358738,0.0,0.185347,0.0,0.185347,0.0,0.185347,0.0,0.185347,0.0,0.185347,0.0,0.185347,0.0,0.185347,1
114,2023-02-06T15:05:10.000000000,2023-02-06T15:06:08.000000000,1e-06,0.645749,1e-06,0.422909,1.0,0.6645,0.664628,0.443098,0.776528,0.419469,2.8e-05,0.538377,0.776528,0.419469,0.000185,0.911117,0.000142,0.354549,1.0,0.851373,0.069912,0.595561,0.027546,0.865468,0.005369,0.662707,0.08045,0.664988,0.0,0.134146,0.0,0.134146,0.0,0.134146,0.0,0.134146,0.0,0.134146,0.0,0.134146,0.0,0.134146,1
115,2023-02-06T15:05:40.000000000,2023-02-06T15:06:38.000000000,0.000346,0.779911,0.000444,0.597732,1.0,0.693348,0.564669,0.765193,0.624668,0.548128,0.313108,0.804904,0.624668,0.548128,0.556847,0.860628,0.596654,0.303907,0.666667,0.910569,0.847371,0.578619,0.96118,0.815704,0.684777,0.823834,0.959386,0.725861,0.0,0.220434,0.0,0.220434,0.0,0.220434,0.0,0.220434,0.0,0.220434,0.0,0.220434,0.0,0.220434,1
116,2023-02-06T15:06:10.000000000,2023-02-06T15:07:08.000000000,0.937512,0.610224,0.943078,0.493492,0.333333,0.681427,0.918475,0.599447,0.840111,0.696995,0.911806,0.661068,0.840111,0.696995,0.179985,0.74525,0.146108,0.112416,0.333333,0.349842,0.844533,0.391892,0.972454,0.283537,0.676764,0.437473,0.971181,0.460119,0.0,0.114075,0.0,0.114075,0.0,0.114075,0.0,0.114075,0.0,0.114075,0.0,0.114075,0.0,0.114075,1
117,2023-02-06T15:06:40.000000000,2023-02-06T15:07:38.000000000,0.244266,0.292941,0.27484,0.278671,0.333333,0.542694,0.993249,0.293702,0.991086,0.744845,0.414212,0.290532,0.991086,0.744845,2.3e-05,0.819996,1.9e-05,0.236746,1.0,0.185832,0.008747,0.126125,0.040485,0.223963,8.3e-05,0.081277,0.009983,0.026844,0.0,0.178247,0.0,0.178247,0.0,0.178247,0.0,0.178247,0.0,0.178247,0.0,0.178247,0.0,0.178247,1
118,2023-02-06T15:07:10.000000000,2023-02-06T15:08:08.000000000,5.8e-05,0.159833,7.9e-05,0.185487,1.0,0.274681,0.663738,0.255192,0.77575,0.594949,0.00018,0.113966,0.77575,0.594949,0.0,0.719054,0.0,0.121502,0.0,0.163866,0.0,0.166893,0.044168,0.296346,0.0,0.157532,0.0,0.184083,0.0,0.177114,0.0,0.177114,0.0,0.177114,0.0,0.177114,0.0,0.177114,0.0,0.177114,0.0,0.177114,1
119,2023-02-06T15:07:40.000000000,2023-02-06T15:08:38.000000000,0.0,0.218522,0.0,0.140169,0.0,0.17192,0.664749,0.367911,0.776634,0.390988,0.0,0.187414,0.776634,0.390988,0.0,0.718778,0.0,0.061953,0.0,0.095474,0.0,0.215805,0.044168,0.0,0.0,0.117055,0.0,0.188082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
120,2023-02-06T15:08:10.000000000,2023-02-06T15:09:08.000000000,0.0,0.194743,0.0,0.213493,0.0,0.209859,0.664887,0.218057,0.776751,0.406658,0.0,0.162312,0.776751,0.406658,0.0,0.789797,0.0,0.212565,0.0,0.145262,0.0,0.083406,0.044168,0.282997,0.0,0.130706,0.0,0.017662,0.0,0.276563,0.0,0.276563,0.0,0.276563,0.0,0.276563,0.0,0.276563,0.0,0.276563,0.0,0.276563,1
121,2023-02-06T15:08:40.000000000,2023-02-06T15:09:38.000000000,0.0,0.129159,0.0,0.065244,0.0,0.134898,0.664887,0.002627,0.776751,0.59337,0.0,0.123772,0.776751,0.59337,0.0,0.657836,0.0,0.0,0.0,0.065078,0.0,0.191265,0.044168,0.252342,0.0,0.089967,0.0,0.247208,0.0,0.091132,0.0,0.091132,0.0,0.091132,0.0,0.091132,0.0,0.091132,0.0,0.091132,0.0,0.091132,1
122,2023-02-06T15:09:10.000000000,2023-02-06T15:10:08.000000000,0.0,0.191879,0.0,0.271243,0.0,0.212053,0.664887,0.389332,0.776751,0.676319,0.0,0.205491,0.776751,0.676319,0.0,0.82966,0.0,0.261167,0.0,0.157409,0.0,0.179274,0.044168,0.102894,0.0,0.115297,0.0,0.115002,0.0,0.295361,0.0,0.295361,0.0,0.295361,0.0,0.295361,0.0,0.295361,0.0,0.295361,0.0,0.295361,1
123,2023-02-06T15:09:40.000000000,2023-02-06T15:10:38.000000000,0.0,0.0,0.0,1.0,0.0,0.336531,0.664887,1.0,0.776751,0.428014,0.0,0.062507,0.776751,0.428014,0.0,0.0,0.0,1.0,0.0,0.15366,0.0,0.144353,0.044168,0.700617,0.0,0.037114,0.0,0.191411,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
124,2023-02-06T15:10:10.000000000,2023-02-06T15:11:08.000000000,0.0,0.0,0.0,1.0,0.0,0.336531,0.664887,1.0,0.776751,0.428014,0.0,0.062507,0.776751,0.428014,0.0,0.0,0.0,1.0,0.0,0.15366,0.0,0.144353,0.044168,0.700617,0.0,0.037114,0.0,0.191411,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
