segment_idx,segment_start,segment_end,m1_speed_psd_peak_baseband,m1_speed_psd_peak_fm_demodulated,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_fm_demodulated,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_fm_demodulated,m1_speed_rms_baseband,m1_speed_rms_fm_demodulated,m1_speed_mean_baseband,m1_speed_mean_fm_demodulated,m1_speed_variance_baseband,m1_speed_variance_fm_demodulated,m1_speed_fft_peak_baseband,m1_speed_fft_peak_fm_demodulated,m2_speed_psd_peak_baseband,m2_speed_psd_peak_fm_demodulated,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_fm_demodulated,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_fm_demodulated,m2_speed_rms_baseband,m2_speed_rms_fm_demodulated,m2_speed_mean_baseband,m2_speed_mean_fm_demodulated,m2_speed_variance_baseband,m2_speed_variance_fm_demodulated,m2_speed_fft_peak_baseband,m2_speed_fft_peak_fm_demodulated,m3_speed_psd_peak_baseband,m3_speed_psd_peak_fm_demodulated,m3_speed_psd_mean_energy_baseband,m3_speed_psd_mean_energy_fm_demodulated,m3_speed_psd_peak_freq_baseband,m3_speed_psd_peak_freq_fm_demodulated,m3_speed_rms_baseband,m3_speed_rms_fm_demodulated,m3_speed_mean_baseband,m3_speed_mean_fm_demodulated,m3_speed_variance_baseband,m3_speed_variance_fm_demodulated,m3_speed_fft_peak_baseband,m3_speed_fft_peak_fm_demodulated,current_pos_x_psd_peak_baseband,current_pos_x_psd_peak_fm_demodulated,current_pos_x_psd_mean_energy_baseband,current_pos_x_psd_mean_energy_fm_demodulated,current_pos_x_psd_peak_freq_baseband,current_pos_x_psd_peak_freq_fm_demodulated,current_pos_x_rms_baseband,current_pos_x_rms_fm_demodulated,current_pos_x_mean_baseband,current_pos_x_mean_fm_demodulated,current_pos_x_variance_baseband,current_pos_x_variance_fm_demodulated,current_pos_x_fft_peak_baseband,current_pos_x_fft_peak_fm_demodulated,current_pos_y_psd_peak_baseband,current_pos_y_psd_peak_fm_demodulated,current_pos_y_psd_mean_energy_baseband,current_pos_y_psd_mean_energy_fm_demodulated,current_pos_y_psd_peak_freq_baseband,current_pos_y_psd_peak_freq_fm_demodulated,current_pos_y_rms_baseband,current_pos_y_rms_fm_demodulated,current_pos_y_mean_baseband,current_pos_y_mean_fm_demodulated,current_pos_y_variance_baseband,current_pos_y_variance_fm_demodulated,current_pos_y_fft_peak_baseband,current_pos_y_fft_peak_fm_demodulated,current_pos_z_psd_peak_baseband,current_pos_z_psd_peak_fm_demodulated,current_pos_z_psd_mean_energy_baseband,current_pos_z_psd_mean_energy_fm_demodulated,current_pos_z_psd_peak_freq_baseband,current_pos_z_psd_peak_freq_fm_demodulated,current_pos_z_rms_baseband,current_pos_z_rms_fm_demodulated,current_pos_z_mean_baseband,current_pos_z_mean_fm_demodulated,current_pos_z_variance_baseband,current_pos_z_variance_fm_demodulated,current_pos_z_fft_peak_baseband,current_pos_z_fft_peak_fm_demodulated,target_pos_x_psd_peak_baseband,target_pos_x_psd_peak_fm_demodulated,target_pos_x_psd_mean_energy_baseband,target_pos_x_psd_mean_energy_fm_demodulated,target_pos_x_psd_peak_freq_baseband,target_pos_x_psd_peak_freq_fm_demodulated,target_pos_x_rms_baseband,target_pos_x_rms_fm_demodulated,target_pos_x_mean_baseband,target_pos_x_mean_fm_demodulated,target_pos_x_variance_baseband,target_pos_x_variance_fm_demodulated,target_pos_x_fft_peak_baseband,target_pos_x_fft_peak_fm_demodulated,target_pos_y_psd_peak_baseband,target_pos_y_psd_peak_fm_demodulated,target_pos_y_psd_mean_energy_baseband,target_pos_y_psd_mean_energy_fm_demodulated,target_pos_y_psd_peak_freq_baseband,target_pos_y_psd_peak_freq_fm_demodulated,target_pos_y_rms_baseband,target_pos_y_rms_fm_demodulated,target_pos_y_mean_baseband,target_pos_y_mean_fm_demodulated,target_pos_y_variance_baseband,target_pos_y_variance_fm_demodulated,target_pos_y_fft_peak_baseband,target_pos_y_fft_peak_fm_demodulated,target_pos_z_psd_peak_baseband,target_pos_z_psd_peak_fm_demodulated,target_pos_z_psd_mean_energy_baseband,target_pos_z_psd_mean_energy_fm_demodulated,target_pos_z_psd_peak_freq_baseband,target_pos_z_psd_peak_freq_fm_demodulated,target_pos_z_rms_baseband,target_pos_z_rms_fm_demodulated,target_pos_z_mean_baseband,target_pos_z_mean_fm_demodulated,target_pos_z_variance_baseband,target_pos_z_variance_fm_demodulated,target_pos_z_fft_peak_baseband,target_pos_z_fft_peak_fm_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_fm_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_fm_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_fm_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_fm_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_fm_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_fm_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_fm_demodulated,current_state_binary
70,2023-02-06T14:43:10.000000000,2023-02-06T14:44:08.000000000,0.472457,0.328824,0.523737,0.810941,0.333333,0.406184,0.65083,0.521523,0.704028,0.723674,0.505868,0.436408,0.704028,0.723674,0.016338,0.022956,0.022932,0.137219,0.333333,0.685776,0.740781,0.56622,0.869001,0.341925,0.11501,0.301567,0.869001,0.341925,0.076315,0.182894,0.102041,0.573776,0.666667,0.542901,0.759047,0.504466,0.894749,0.798949,0.104523,0.292987,0.894749,0.798949,0.117411,0.389589,0.124792,0.477017,0.333333,0.327479,0.411393,0.199734,0.38389,0.417415,0.099058,0.320316,0.382832,0.32618,0.064697,0.350331,0.059395,0.0,0.0,0.15287,0.464222,0.466793,0.360163,0.268051,0.282656,0.3083,0.354229,0.236601,0.021941,0.123896,0.023536,0.110454,0.333333,0.546711,0.287719,0.243198,0.391968,0.157333,0.024861,0.100911,0.390791,0.14365,0.799598,1.0,0.805767,0.526269,0.333333,0.564785,0.861525,0.376392,0.768599,0.595204,0.624148,0.466829,0.767586,0.474608,0.04798,0.054317,0.048828,0.609626,0.0,0.2464,0.757108,0.323248,0.969342,0.843404,0.482001,0.178242,0.967871,0.42987,0.033441,0.134471,0.023588,0.117256,0.333333,0.420342,0.342947,0.212676,0.609056,0.20274,0.03459,0.392165,0.606297,0.154189,0.30477,0.48192,0.331576,0.314456,0.333333,0.386875,0.435221,0.136897,0.283332,0.265072,0.315704,0.764313,0.280323,0.277943,1
71,2023-02-06T14:43:40.000000000,2023-02-06T14:44:38.000000000,0.571825,0.221634,0.73303,0.574972,0.333333,0.268704,0.950617,0.505852,0.965008,0.842561,0.478376,0.429342,0.965008,0.842561,2.1e-05,0.347758,2.1e-05,0.365982,1.0,0.766997,0.64131,0.685253,0.800915,0.518553,0.000618,0.528862,0.800915,0.518553,0.03483,0.217239,0.052224,0.598511,0.666667,0.392795,0.75435,0.292694,0.901971,0.41442,0.035502,0.257361,0.901971,0.41442,0.192472,0.274446,0.186964,0.314882,0.333333,0.182586,0.344947,0.127495,0.269201,0.31705,0.200919,0.299574,0.267946,0.224236,0.003687,0.376852,0.002887,0.393058,0.333333,0.331388,0.095055,0.508252,0.113687,0.484641,0.008171,0.390507,0.105468,0.368119,0.022883,0.098006,0.022097,0.12363,0.333333,0.579313,0.235019,0.122481,0.249991,0.07936,0.049853,0.096256,0.24854,0.068875,0.893858,0.561031,0.925805,0.351123,0.333333,0.58766,0.714071,0.169032,0.512331,0.391715,1.0,0.159855,0.510196,0.293648,0.011606,0.125824,0.007469,0.599649,0.333333,0.52686,0.252744,0.098718,0.446277,0.618795,0.039374,0.21112,0.419706,0.076632,0.024969,0.138255,0.018183,0.122864,0.333333,0.608933,0.281164,0.090569,0.391974,0.159599,0.055451,0.390145,0.387683,0.111191,0.030466,0.467983,0.044674,0.304334,0.333333,0.264936,0.112695,0.171486,0.053837,0.195399,0.025988,0.761732,0.050962,0.202827,1
72,2023-02-06T14:44:10.000000000,2023-02-06T14:45:08.000000000,0.154926,0.197823,0.153811,0.599379,0.333333,0.286424,0.913445,0.225405,0.924683,0.328876,0.566579,0.469015,0.924683,0.328876,0.010393,0.470285,0.012542,0.841899,1.0,0.733349,0.720617,0.764274,0.801153,0.709439,0.370924,0.529775,0.801153,0.709439,0.006966,0.151093,0.010336,0.601918,0.333333,0.547582,0.688147,0.224248,0.841042,0.208623,0.048186,0.227269,0.841042,0.208623,0.018537,0.168985,0.028252,0.334249,0.0,0.195814,0.105886,0.128563,0.040256,0.377701,0.041176,0.332874,0.038608,0.283073,0.005006,0.465812,0.007464,0.457897,0.0,0.252326,0.593091,0.593618,0.375321,0.648877,0.508931,0.367924,0.369528,0.544051,4.8e-05,0.094225,0.000101,0.096162,1.0,0.407378,0.03772,0.182502,0.026089,0.166228,0.002126,0.136237,0.024204,0.143764,0.001948,0.513925,0.00318,0.183299,1.0,0.412336,0.062398,0.237136,0.018285,0.364712,0.014843,0.132497,0.018792,0.427351,2.1e-05,0.078922,1.4e-05,0.572104,1.0,0.707397,0.007988,0.133732,0.043087,0.53365,7.3e-05,0.18002,0.007547,0.154253,5.4e-05,0.111981,4.9e-05,0.101019,1.0,0.495684,0.040209,0.077024,0.03632,0.328672,0.001883,0.392185,0.029519,0.204467,0.010413,0.656275,0.01197,0.547708,0.333333,0.257946,0.272654,0.24092,0.188796,0.346807,0.118787,0.799259,0.18539,0.330131,0
73,2023-02-06T14:44:40.000000000,2023-02-06T14:45:38.000000000,0.060938,0.327116,0.087978,0.585321,0.333333,0.457893,0.659105,0.05873,0.758132,0.023037,0.114872,0.409388,0.758132,0.023037,0.675136,0.340397,0.752013,0.812988,0.666667,0.528398,0.903304,0.657258,0.892951,0.629736,0.841684,0.388261,0.892951,0.629736,0.040831,0.107273,0.05161,0.540464,0.666667,0.843332,0.674089,0.253052,0.830798,0.291692,0.03541,0.237705,0.830798,0.291692,0.001292,0.172508,0.001583,0.278683,0.333333,0.242771,0.033463,0.164059,0.028086,0.54052,0.00183,0.241602,0.026417,0.458897,0.619639,0.463162,0.738113,0.263635,0.666667,0.181407,0.683306,0.551443,0.651723,0.550427,0.501999,0.297363,0.648493,0.548446,0.008949,0.121228,0.012168,0.090799,0.333333,0.224848,0.112642,0.26185,0.11226,0.31031,0.013098,0.090013,0.110542,0.277968,0.005782,0.541561,0.006521,0.439598,0.333333,0.248408,0.071309,0.442253,0.059391,0.58474,0.008264,0.342073,0.055272,0.624243,0.0,0.073267,0.0,0.550164,1.0,0.468099,0.002779,0.133,0.044403,0.715074,9e-06,0.117547,0.002471,0.339677,0.012043,0.126867,0.01158,0.11627,0.333333,0.276359,0.139603,0.141304,0.187686,0.504852,0.015012,0.366891,0.181953,0.368822,0.353074,0.715767,0.375921,0.621008,0.333333,0.356738,0.491727,0.215022,0.395888,0.342748,0.316625,0.791831,0.393352,0.301359,1
74,2023-02-06T14:45:10.000000000,2023-02-06T14:46:08.000000000,0.619205,0.307365,0.736822,0.414136,0.666667,0.490529,0.582029,0.208595,0.631862,0.417375,0.593054,0.459965,0.631862,0.417375,0.351628,0.212968,0.431835,0.252032,0.333333,0.466737,0.819528,0.498786,0.868035,0.467148,0.521911,0.182594,0.868035,0.467148,4.8e-05,0.142158,5e-05,0.598695,1.0,0.900094,0.708574,0.33854,0.867409,0.470962,0.000154,0.218749,0.867409,0.470962,0.151813,0.144257,0.147732,0.25017,0.333333,0.218026,0.295367,0.200792,0.222951,0.56273,0.162165,0.28547,0.221617,0.501796,0.172207,0.255934,0.145442,0.189702,0.333333,0.267841,0.345912,0.392049,0.361957,0.278351,0.116391,0.225066,0.35604,0.322384,0.020474,0.090591,0.027297,0.147108,0.333333,0.30734,0.219833,0.272948,0.258731,0.330844,0.033547,0.128538,0.257296,0.309755,0.284845,0.512564,0.316491,0.486729,0.333333,0.292774,0.586631,0.538019,0.407503,0.621866,0.721454,0.447482,0.404908,0.599836,0.002798,0.107829,0.002024,0.590302,0.333333,0.182132,0.199243,0.277662,0.300421,0.758241,0.032115,0.208554,0.266851,0.611902,0.026807,0.153071,0.02536,0.133679,0.333333,0.192488,0.272086,0.22308,0.433461,0.50275,0.037404,0.389507,0.429463,0.436858,0.396769,0.565999,0.424851,0.427973,0.333333,0.248,0.604753,0.130219,0.496025,0.240903,0.462614,0.774557,0.49391,0.202508,1
75,2023-02-06T14:45:40.000000000,2023-02-06T14:46:38.000000000,0.275988,0.234123,0.234725,0.557899,0.333333,0.439834,0.622411,0.450981,0.670064,0.824554,0.576431,0.594071,0.670064,0.824554,0.017108,0.196336,0.023483,0.128191,0.666667,0.492804,0.622724,0.49964,0.776559,0.373526,0.038752,0.09367,0.776559,0.373526,2e-05,0.10354,2.1e-05,0.567501,1.0,0.589319,0.708967,0.48982,0.867714,0.637952,0.000401,0.230014,0.867714,0.637952,0.016711,0.041261,0.026163,0.266552,0.333333,0.352255,0.440542,0.202896,0.43251,0.491194,0.037307,0.292694,0.431536,0.429094,0.002202,0.145531,0.001631,0.255023,0.333333,0.397545,0.128085,0.416687,0.191791,0.143331,0.004289,0.174052,0.184296,0.226531,0.011597,0.096695,0.012233,0.041694,0.333333,0.330237,0.30443,0.292313,0.417273,0.242046,0.026004,0.124716,0.416145,0.23671,0.375286,0.553879,0.432908,0.442645,0.333333,0.315523,0.924802,0.542278,0.866534,0.553136,0.438647,0.421918,0.86595,0.488631,0.010848,0.081784,0.006748,0.569807,0.333333,0.22,0.32685,0.279861,0.723923,0.712514,0.023784,0.143189,0.710675,0.716379,0.015111,0.088739,0.011305,0.080075,0.333333,0.332355,0.375901,0.202221,0.694755,0.37619,0.028888,0.401214,0.692601,0.336483,0.249404,0.43717,0.238988,0.239356,0.333333,0.312721,0.430514,0.080085,0.238451,0.245526,0.343037,0.763858,0.235254,0.198067,1
76,2023-02-06T14:46:10.000000000,2023-02-06T14:47:08.000000000,0.214747,0.349714,0.188171,0.674708,0.333333,0.525322,0.95049,0.480343,0.965091,0.763014,0.476379,0.485134,0.965091,0.763014,2.2e-05,0.112092,2.1e-05,0.273561,1.0,0.354642,0.642176,0.570267,0.801793,0.300263,0.000101,0.127465,0.801793,0.300263,0.023253,0.126007,0.03281,0.602676,0.666667,0.349856,0.752749,0.561585,0.900493,0.72118,0.035853,0.309317,0.900493,0.72118,0.013559,0.195442,0.017819,0.16846,0.333333,0.590441,0.393676,0.144932,0.346694,0.380517,0.152831,0.25013,0.345572,0.307164,0.002929,0.219933,0.002131,0.166465,0.333333,0.568762,0.110452,0.383563,0.147447,0.141883,0.00756,0.169535,0.13954,0.195722,0.009451,0.135545,0.009767,0.136456,0.333333,0.408781,0.271575,0.259692,0.332351,0.111736,0.044084,0.091465,0.331059,0.115289,0.363327,0.464251,0.404437,0.487092,0.333333,0.430415,0.824891,0.385754,0.680704,0.321137,0.883277,0.321112,0.679306,0.261235,0.009307,0.078722,0.005671,0.563464,0.333333,0.268396,0.290771,0.137069,0.582866,0.618368,0.035394,0.1166,0.562849,0.378348,0.019762,0.159162,0.013686,0.149508,0.333333,0.561064,0.327495,0.039265,0.528532,0.174329,0.051292,0.356523,0.525204,0.145634,0.009077,0.47083,0.008924,0.297361,0.333333,0.673166,0.113361,0.096954,0.056798,0.186114,0.025852,0.721934,0.052838,0.141417,1
77,2023-02-06T14:46:40.000000000,2023-02-06T14:47:38.000000000,0.534635,0.360231,0.653996,0.383141,0.333333,0.541544,0.949791,0.277394,0.964422,0.35477,0.477162,0.257391,0.964422,0.35477,0.0,0.088181,0.0,0.0,0.0,0.0,0.64266,0.530096,0.802246,0.275478,0.0,0.110117,0.802246,0.275478,0.014868,0.176882,0.022259,0.62014,0.333333,0.580781,0.751802,0.42479,0.899685,0.472445,0.035662,0.30402,0.899685,0.472445,0.194242,0.381914,0.195057,0.494003,0.333333,0.6048,0.217034,0.103341,0.114101,0.312924,0.145768,0.269285,0.11258,0.233801,0.001324,0.137116,0.001201,0.154995,0.333333,0.57097,0.047435,0.226894,0.039732,0.031427,0.003735,0.136937,0.030827,0.015719,0.011784,0.130423,0.012682,0.205458,0.333333,0.601506,0.133251,0.186075,0.084082,0.057917,0.026886,0.105199,0.082309,0.061574,0.463525,0.553199,0.534218,0.417047,0.333333,0.615629,0.40567,0.183674,0.173132,0.392358,0.541613,0.316919,0.169512,0.340688,0.004208,0.09658,0.003199,0.628805,0.333333,0.414454,0.131941,0.16948,0.159753,0.594335,0.017473,0.105239,0.119433,0.091356,0.008933,0.19728,0.007715,0.170515,0.333333,0.629335,0.148391,0.10066,0.117412,0.076088,0.025291,0.409976,0.111183,0.03332,0.032769,0.450208,0.047345,0.276593,0.666667,0.779392,0.113194,0.058851,0.055885,0.135643,0.025917,0.747707,0.051922,0.150548,1
78,2023-02-06T14:47:10.000000000,2023-02-06T14:48:08.000000000,0.000136,0.207516,0.000151,0.538564,1.0,0.428298,0.723649,0.139712,0.822993,0.294972,0.01131,0.400364,0.822993,0.294972,0.0,0.125934,0.0,0.130446,0.0,0.219358,0.64266,0.433889,0.802246,0.35402,0.0,0.081623,0.802246,0.35402,2.9e-05,0.269224,2.7e-05,0.603501,1.0,0.746788,0.706669,0.200681,0.865682,0.163711,0.000435,0.312396,0.865682,0.163711,2e-06,0.292403,3e-06,0.624981,1.0,0.458727,0.001347,0.22214,0.001371,0.427575,9e-06,0.297241,0.000406,0.343439,0.0,0.196392,0.0,0.196677,1.0,0.343745,8.5e-05,0.30234,0.010434,0.01652,0.0,0.1049,0.001257,0.058531,2e-06,0.13387,2e-06,0.010798,1.0,0.613088,0.003263,0.229454,0.001538,0.145859,2.1e-05,0.10123,0.002518,0.134311,8e-05,0.763123,9e-05,0.29701,1.0,0.601318,0.010741,0.321673,0.003974,0.665237,0.000484,0.369636,0.005501,0.637548,0.0,0.110992,0.0,0.613637,1.0,0.637875,0.0016,0.20124,0.044707,0.635808,3e-06,0.137799,0.001264,0.186421,2e-06,0.082851,1e-06,0.081838,1.0,0.376451,0.003544,0.301653,0.005138,0.258193,1.8e-05,0.487674,0.002289,0.173722,1.9e-05,0.392766,2e-05,0.178033,1.0,0.560511,0.003832,0.02163,0.00358,0.221041,5.7e-05,0.775536,0.002708,0.240296,1
79,2023-02-06T14:47:40.000000000,2023-02-06T14:48:38.000000000,0.688364,0.306056,0.740942,0.783824,0.333333,0.242944,0.616453,0.243207,0.664749,0.541871,0.57663,0.544679,0.664749,0.541871,0.0,0.14123,0.0,0.143978,0.0,0.642056,0.642259,0.46321,0.801885,0.449703,1.3e-05,0.108259,0.801885,0.449703,0.015336,0.350009,0.022345,0.794885,0.333333,0.625136,0.680763,0.256586,0.835638,0.264371,0.041572,0.545095,0.835638,0.264371,0.174909,0.370161,0.165943,0.455032,0.333333,0.321063,0.288315,0.355256,0.19357,0.563813,0.195939,0.540523,0.192185,0.486741,0.000134,0.106004,0.000117,0.147394,0.333333,0.257064,0.027522,0.297828,0.035618,0.134064,0.001034,0.034927,0.026674,0.125008,0.010538,0.26372,0.010933,0.331842,0.333333,0.236131,0.215964,0.460752,0.187026,0.317538,0.05683,0.321966,0.185452,0.285146,0.363232,0.656443,0.404257,0.420673,0.333333,0.233057,0.580174,0.516508,0.342462,0.654516,0.883748,0.426162,0.339582,0.666004,0.000461,0.080441,0.000338,0.579083,0.333333,0.605001,0.079586,0.173845,0.146606,0.631014,0.005164,0.160997,0.105655,0.132198,0.007814,0.295526,0.006435,0.274803,0.333333,0.266413,0.257397,0.386911,0.290587,0.477568,0.06125,0.507578,0.28558,0.337635,0.042506,0.444148,0.046693,0.250614,0.333333,0.203395,0.149877,0.127549,0.076894,0.266807,0.044233,0.785277,0.073019,0.273022,0
80,2023-02-06T14:48:10.000000000,2023-02-06T14:49:08.000000000,0.272294,0.356179,0.230726,0.58469,0.333333,0.423978,0.736646,0.413776,0.736624,0.66036,0.865859,0.468646,0.736624,0.66036,0.000235,0.132137,0.000203,0.114603,1.0,0.883546,0.631068,0.568508,0.789499,0.482659,0.011841,0.16943,0.789499,0.482659,0.066732,0.499653,0.085714,0.821744,1.0,0.268254,0.640625,0.610914,0.733913,0.70338,0.392279,0.633054,0.733913,0.70338,0.070408,0.730883,0.099363,0.786903,0.333333,0.141543,0.587701,0.355069,0.543502,0.611901,0.221037,0.699802,0.542718,0.54063,0.000643,0.140172,0.000863,0.156348,0.333333,0.481071,0.077151,0.284454,0.083647,0.141667,0.006794,0.10521,0.075149,0.090779,0.018383,0.353831,0.020584,0.559405,0.333333,0.204102,0.468291,0.649843,0.515186,0.514174,0.181928,0.494767,0.514247,0.460173,0.462742,0.578746,0.532945,0.434463,0.333333,0.20394,0.891277,0.53542,0.816091,0.534773,0.533145,0.371236,0.815286,0.534598,0.002247,0.083427,0.00279,0.618788,1.0,0.576173,0.170958,0.149982,0.301336,0.583554,0.019788,0.074653,0.267811,0.134245,0.043871,0.447508,0.030953,0.381772,0.333333,0.44832,0.357232,0.416833,0.505776,0.574995,0.086259,0.59307,0.502288,0.449336,0.0366,0.573725,0.038633,0.386935,0.333333,0.174532,0.357031,0.243165,0.269353,0.376736,0.184222,0.841654,0.266286,0.365182,1
81,2023-02-06T14:48:40.000000000,2023-02-06T14:49:38.000000000,0.329914,0.136563,0.417718,0.281564,0.333333,0.711464,0.936017,0.432404,0.96492,0.613528,0.349978,0.313158,0.96492,0.613528,0.088346,0.167616,0.09407,0.243448,0.666667,0.909385,0.695442,0.586677,0.835452,0.471033,0.073896,0.13157,0.835452,0.471033,0.733051,0.642554,0.870608,0.692004,0.333333,0.40661,0.878255,0.786426,0.896457,0.743893,0.769517,0.491119,0.896457,0.743893,0.172309,0.662587,0.24929,0.886785,0.333333,0.491315,0.653161,0.223013,0.574805,0.529319,0.416768,0.50546,0.574075,0.449006,0.046675,0.283435,0.04414,0.215459,0.666667,0.59581,0.146715,0.348964,0.127086,0.140104,0.028099,0.134294,0.11899,0.156802,0.70295,0.277195,0.794691,0.426439,0.333333,0.597716,0.797024,0.656721,0.766907,0.581249,0.674889,0.463517,0.766456,0.531241,0.047861,0.467957,0.063145,0.224507,0.333333,0.589144,0.748081,0.299091,0.634339,0.374121,0.644193,0.229577,0.632738,0.34599,0.020215,0.119314,0.017843,0.616735,0.666667,0.626504,0.151697,0.128843,0.199396,0.546769,0.021687,0.19183,0.160979,0.132908,0.688261,0.305798,0.724241,0.249525,0.666667,0.585187,0.649517,0.340367,0.61559,0.392188,0.437354,0.653152,0.612878,0.34831,0.285407,0.629347,0.247064,0.447261,0.333333,0.548354,0.739112,0.285213,0.598705,0.363096,0.702862,0.841849,0.59702,0.32556,1
82,2023-02-06T14:49:10.000000000,2023-02-06T14:50:08.000000000,0.29091,0.150461,0.342766,0.304152,0.666667,0.819959,0.839376,0.323591,0.898943,0.575896,0.198116,0.187178,0.898943,0.575896,0.00954,0.191889,0.014488,0.116705,1.0,0.919545,0.70527,0.543003,0.847131,0.431938,0.059318,0.131883,0.847131,0.431938,0.202088,0.403823,0.222481,0.615792,0.333333,0.719671,0.913228,0.603037,1.0,0.283118,0.323841,0.191751,1.0,0.283118,0.666497,0.226126,0.717222,0.430597,0.333333,0.953724,0.405404,0.048882,0.224401,0.309016,0.484933,0.264309,0.223069,0.210315,0.006461,0.0,0.006545,0.263762,0.333333,0.576942,0.126516,0.284762,0.078912,0.164256,0.025374,0.0,0.07037,0.142543,0.305991,0.121179,0.308229,0.078239,0.333333,0.753276,0.680128,0.231925,0.43896,0.272766,0.68708,0.279808,0.437875,0.257818,0.388465,0.147579,0.399554,0.255187,0.333333,0.790423,0.31911,0.090836,0.160598,0.215625,0.308201,0.119869,0.156922,0.142711,4.4e-05,0.07062,3e-05,0.559415,1.0,0.455631,0.01087,0.09921,0.045053,0.539812,0.000138,0.166501,0.01054,0.0,0.096397,0.032213,0.102814,0.050763,0.333333,0.640147,0.60046,0.150405,0.399761,0.053065,0.428532,0.535441,0.395525,0.087748,0.625965,0.53499,0.562657,0.367401,0.333333,0.888732,0.664077,0.099499,0.405848,0.063397,0.765432,0.746106,0.403354,0.056681,1
83,2023-02-06T14:49:40.000000000,2023-02-06T14:50:38.000000000,0.00027,0.193448,0.00025,0.11865,1.0,0.900731,0.730449,0.254444,0.829748,0.573754,0.000357,0.0,0.829748,0.573754,1.1e-05,0.246381,1.2e-05,0.27059,1.0,0.836804,0.641378,0.547364,0.801079,0.353413,0.0001,0.242659,0.801079,0.353413,3.5e-05,0.042897,3.6e-05,0.613751,1.0,0.923867,0.708854,0.427575,0.86765,0.241714,0.000189,0.39662,0.86765,0.241714,7.4e-05,0.093387,0.000102,0.009197,1.0,0.808497,0.004163,0.068952,0.001042,0.241789,7.7e-05,0.255934,0.001623,0.157302,1e-06,0.374913,1e-06,0.518105,1.0,0.562471,0.000384,0.484014,0.010079,0.250907,1e-05,0.356585,0.000899,0.273553,7e-06,0.160697,1e-05,0.211168,1.0,0.901318,0.00447,0.367772,0.001726,0.118832,3.8e-05,0.315513,0.002006,0.116858,4e-05,0.229028,4.7e-05,0.23546,1.0,0.880009,0.003383,0.125855,0.004008,0.262324,5.3e-05,0.042854,0.001529,0.220335,0.0,0.072755,0.0,0.578207,0.333333,0.121598,0.00037,0.049021,0.045705,0.511725,0.0,0.061291,0.000216,0.162087,2.5e-05,0.241978,2.1e-05,0.199572,1.0,0.604954,0.008781,0.260011,0.005424,0.20928,0.000107,0.406127,0.007195,0.171249,5.4e-05,0.454354,5.5e-05,0.238803,1.0,0.860667,0.006043,0.147811,0.003332,0.392721,0.00012,0.803079,0.003062,0.330608,1
84,2023-02-06T14:50:10.000000000,2023-02-06T14:51:08.000000000,0.000894,0.006341,0.000836,0.316863,1.0,0.835594,0.695265,0.255843,0.795498,0.465281,0.049324,0.249909,0.795498,0.465281,0.000507,0.338105,0.00043,0.447964,1.0,0.609165,0.622322,0.584936,0.766687,0.295127,0.085271,0.273923,0.766687,0.295127,0.001055,0.501755,0.00099,0.681782,1.0,0.629678,0.652115,0.461701,0.794002,0.641942,0.130706,0.571715,0.794002,0.641942,1e-05,0.197271,1.3e-05,0.307956,1.0,0.442506,0.034685,0.091972,0.014449,0.342191,0.004436,0.15203,0.012756,0.259239,0.000233,0.734437,0.000197,0.671556,1.0,0.568774,0.108151,0.730968,0.034503,0.419188,0.021216,0.64113,0.041135,0.500985,0.000116,0.198754,0.000128,0.355214,1.0,0.648882,0.255852,0.700205,0.110555,0.352064,0.109948,0.382183,0.108833,0.349416,4.4e-05,0.125751,5e-05,0.139853,1.0,0.486149,0.069582,0.043229,0.027103,0.267676,0.017333,0.051934,0.022843,0.222534,0.0,0.119447,0.0,0.618505,0.0,0.200194,0.0,0.110584,0.045788,0.512374,0.0,0.19352,0.0,0.180577,0.000154,0.355677,0.000118,0.267008,1.0,0.571817,0.1947,0.523712,0.09179,0.392101,0.048167,0.562649,0.098859,0.284337,3e-06,0.677942,4e-06,0.491833,1.0,0.438096,0.092931,0.350765,0.040156,0.79153,0.01837,0.935872,0.036192,0.678743,0
