timestamp,i1_pos_switch,i2_pos_switch,i3_pos_switch,i4_light_barrier,m1_speed,m2_speed,m3_speed,o7_valve,o8_compressor,current_task,current_task_duration,current_sub_task,failure_label,i1_light_barrier,i2_light_barrier,i3_light_barrier,i5_pos_switch,i6_pos_switch,i7_pos_switch,i8_pos_switch,m4_speed,current_pos_x,current_pos_y,target_pos_x,target_pos_y,amount_of_workpieces,i1_pos,i2_pos,i3_photoresistor,i5_joystick_x_f,i6_joystick_y_f,i7_joystick_x_b,i8_joystick_y_b,i2_color_sensor,i6_light_barrier,i7_light_barrier,i8_light_barrier,o5_valve,o6_valve,i5_light_barrier,i4_pos_switch,i8_color_sensor,o7_compressor_level,o8_valve_open,current_pos_z,target_pos_z,current_state_binary
2023-02-06 14:44:48,,,,0.0,0.5032599540376066,0.5232282308708662,0.67121759367687,,,0.0,0.00028101779523451533,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5022519924520695,0.3879632421812504,0.5658903549184036,0.3976815675100618,0.5534813741301239,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
2023-02-06 14:44:50,,,,0.0,0.501617316565445,0.49885123779721185,0.44729900376671666,,,0.0,6.149046614833031e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5148439357469048,0.38344770157811525,0.5541727631156782,0.39446594966938264,0.5564516540554936,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
2023-02-06 14:44:52,,,,0.0,0.4987157400735493,0.479323626153708,0.41597962038068687,,,0.0,-8.788587214774708e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5070563776268344,0.38670806818182624,0.5435413822821409,0.38788304044272837,0.5550666114425807,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
2023-02-06 14:44:54,,,,0.0,0.49836730759982767,0.49185013311714015,0.4994324887218576,,,0.0,-3.336540372113233e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.49017426088513255,0.39191348928506514,0.5457852033071666,0.3844409599649254,0.5547138635446309,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
2023-02-06 14:44:56,,,,0.0,0.5,0.5168390702447784,0.5520961195739256,,,0.0,3.401240328990952e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.48603621328274654,0.3908655140712336,0.5562042189260574,0.3843156559153411,0.5568870366275356,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
2023-02-06 14:44:58,,,,0.0,0.5009880413710611,0.5166956228543272,0.5248058196267718,,,0.0,3.617827392122151e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5011944279003463,0.38509896272507105,0.5614163197830591,0.387696621395828,0.5552243118388376,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,1.0
2023-02-06 14:45:00,,,,0.0,0.5004781616118614,0.4892607796704605,0.4767482323349956,,,8.0,-4.2339077611606854e-06,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5170846022989135,0.38376040871432493,0.5550826085706824,0.3945144608065282,0.5485104132835661,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
2023-02-06 14:45:02,,,,0.0,0.4996153294899185,0.47404987806404936,0.47100749139551373,,,8.0,-2.6889030095903857e-05,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5106239457255319,0.3899741747217258,0.5450679604418488,0.3979316091070956,0.5475145212312962,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
2023-02-06 14:45:04,,,,0.0,0.49947188209946747,0.49926071149408724,0.5014724629158408,,,8.0,-1.2190053676469221e-05,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.48597517175046095,0.39476940362163165,0.5446494283986363,0.3892684806785559,0.5588810837033737,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
2023-02-06 14:45:06,,,,0.0,0.5,0.5349952516445251,0.5212297884186002,,,8.0,1.1358933092279775e-05,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.47612711810002256,0.38897551688485577,0.5560475113880738,0.3745688477292959,0.5687503058275939,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
2023-02-06 14:45:08,,,,0.0,0.5,0.5244747596947699,0.5101259873637223,,,8.0,1.4929502891930722e-05,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5017898201775512,0.378493125107286,0.5650245576855317,0.3757993697661798,0.5577782165348677,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
2023-02-06 14:45:10,,,,0.0,0.5,0.46435633184337266,0.4904395736987705,,,8.0,8.483022682306381e-07,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5346387401128245,0.3804617495698563,0.5570510538821332,0.4025875007676646,0.5342107285049358,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
2023-02-06 14:45:12,,,,0.0,0.5,0.4336630058234663,0.4878112770632606,,,8.0,-1.1188415142719433e-05,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5228311259300132,0.39861502410697913,0.538896361677068,0.4248218107723052,0.5338531962509561,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
2023-02-06 14:45:14,,,,0.0,0.5,0.5172256543500332,0.49964672024135093,,,8.0,-9.930441057171222e-06,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4637369774860371,0.40698174048301106,0.5369339061042852,0.3889574089343679,0.5727153569025414,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,0.0
