id,station,timestamp,i1_pos_switch,i2_pos_switch,i3_pos_switch,i4_light_barrier,m1_speed,m2_speed,m3_speed,o7_valve,o8_compressor,current_task,current_task_duration,current_sub_task,failure_label,i1_light_barrier,i2_light_barrier,i3_light_barrier,i5_pos_switch,i6_pos_switch,i7_pos_switch,i8_pos_switch,m4_speed,current_pos_x,current_pos_y,target_pos_x,target_pos_y,amount_of_workpieces,current_stock,i1_pos,i2_pos,i3_photoresistor,i5_joystick_x_f,i6_joystick_y_f,i7_joystick_x_b,i8_joystick_y_b,i2_color_sensor,i6_light_barrier,i7_light_barrier,i8_light_barrier,o5_valve,o6_valve,i5_light_barrier,i4_pos_switch,i8_color_sensor,o7_compressor_level,o8_valve_open,current_pos_z,target_pos_z,current_state_binary
bf6033fc-ee55-4d60-a6e4-c8cfb378fcc9,EC_1,2023-02-06 14:09:28.300,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19935095039406583,0,0,0,0,,,,,,,,,,,,,,1
5e335694-954b-413b-bd6a-c70a87b034c8,EC_1,2023-02-06 14:09:30.310,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19935095039406583,0,0,0,0,,,,,,,,,,,,,,1
77a0fbb7-9010-468b-ba34-60873a7bceff,EC_1,2023-02-06 14:09:32.310,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.20027816411682892,0,0,0,0,,,,,,,,,,,,,,1
9e264a1a-f823-427c-b665-ce9f8235a4b5,EC_1,2023-02-06 14:09:34.320,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.20027816411682892,0,0,0,0,,,,,,,,,,,,,,1
d5af75b5-0b31-4fde-a98c-ba1e9a3f5bfb,EC_1,2023-02-06 14:09:36.330,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.20120537783959203,0,0,0,0,,,,,,,,,,,,,,1
8be70b6c-ac99-4ac0-8155-4f250ee5a113,EC_1,2023-02-06 14:09:38.330,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.20120537783959203,0,0,0,0,,,,,,,,,,,,,,1
4b6853fc-0a63-4026-81a3-d861dbdb6f30,EC_1,2023-02-06 14:09:40.340,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19935095039406583,0,0,0,0,,,,,,,,,,,,,,1
f9493ec8-76f0-41fe-9854-7c2395bffae7,EC_1,2023-02-06 14:09:42.350,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.20027816411682892,0,0,0,0,,,,,,,,,,,,,,1
b0d40c76-8118-4a56-8ac6-cd7bab68a735,EC_1,2023-02-06 14:09:44.360,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19935095039406583,0,0,0,0,,,,,,,,,,,,,,1
6a2e6993-e656-4f2c-a195-de1fcece83e3,EC_1,2023-02-06 14:09:46.370,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1970329160871581,0,0,0,0,,,,,,,,,,,,,,1
