segment_start,segment_end,segment_idx,current_state_binary,m1_speed_psd_peak,m1_speed_psd_mean_energy,m1_speed_psd_peak_freq,m1_speed_rms,m1_speed_mean,m1_speed_variance,m1_speed_fft_peak,m2_speed_psd_peak,m2_speed_psd_mean_energy,m2_speed_psd_peak_freq,m2_speed_rms,m2_speed_mean,m2_speed_variance,m2_speed_fft_peak,m3_speed_psd_peak,m3_speed_psd_mean_energy,m3_speed_psd_peak_freq,m3_speed_rms,m3_speed_mean,m3_speed_variance,m3_speed_fft_peak,o8_compressor_psd_peak,o8_compressor_psd_mean_energy,o8_compressor_psd_peak_freq,o8_compressor_rms,o8_compressor_mean,o8_compressor_variance,o8_compressor_fft_peak,current_task_duration_psd_peak,current_task_duration_psd_mean_energy,current_task_duration_psd_peak_freq,current_task_duration_rms,current_task_duration_mean,current_task_duration_variance,current_task_duration_fft_peak
2023-02-06T14:36:38.000000000,2023-02-06T14:37:36.000000000,57,1,3.7264254726147735e-05,7.638375897801081e-06,0.09375,0.499720509565333,0.49971559112412606,4.915667701250776e-06,14.99146773372378,5.708096886444771e-05,1.12469750199934e-05,0.09375,0.0031960177882625145,-0.00010942032992726347,1.0202556894289018e-05,0.035698599465762496,0.00046734346249299675,9.021414859408597e-05,0.09375,0.9999310663991811,0.9998945792505162,7.296793563662104e-05,29.996837377515487,9.303232843971211e-05,2.2026192956930357e-05,0.09375,0.004646802670653377,0.00040654787396023084,2.1427493886169785e-05,0.05221748840267772,0.0002701128252366051,5.491663404754591e-05,0.09375,0.0070545905813848165,-0.0007548208313840355,4.919749378347208e-05,0.08577115846595627
2023-02-06T14:37:08.000000000,2023-02-06T14:38:06.000000000,58,1,3.172539664824377e-08,5.879837906701449e-09,0.0,0.4999695870240277,0.4999695737196462,1.3303572070140464e-08,14.999087211589385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.648475281055975e-08,7.74745880175996e-09,0.0,1.000035225833507,1.0000352078600356,3.5948208840120886e-08,30.001056235801066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3745670663231695e-07,4.234952662114704e-08,0.0,0.0003246222919645084,-8.204516011960278e-05,9.864822414123923e-08,0.0024613548035880835
2023-02-06T14:37:38.000000000,2023-02-06T14:38:36.000000000,59,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:38:08.000000000,2023-02-06T14:39:06.000000000,60,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:38:38.000000000,2023-02-06T14:39:36.000000000,61,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:39:08.000000000,2023-02-06T14:40:06.000000000,62,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:39:38.000000000,2023-02-06T14:40:36.000000000,63,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:40:08.000000000,2023-02-06T14:41:06.000000000,64,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:40:38.000000000,2023-02-06T14:41:36.000000000,65,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:41:08.000000000,2023-02-06T14:42:06.000000000,66,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:41:38.000000000,2023-02-06T14:42:36.000000000,67,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:42:08.000000000,2023-02-06T14:43:06.000000000,68,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:42:38.000000000,2023-02-06T14:43:36.000000000,69,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:43:08.000000000,2023-02-06T14:44:06.000000000,70,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:43:38.000000000,2023-02-06T14:44:36.000000000,71,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:44:08.000000000,2023-02-06T14:45:06.000000000,72,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:44:38.000000000,2023-02-06T14:45:36.000000000,73,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:45:08.000000000,2023-02-06T14:46:06.000000000,74,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:45:38.000000000,2023-02-06T14:46:36.000000000,75,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:46:08.000000000,2023-02-06T14:47:06.000000000,76,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:46:38.000000000,2023-02-06T14:47:36.000000000,77,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:47:08.000000000,2023-02-06T14:48:06.000000000,78,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:47:38.000000000,2023-02-06T14:48:36.000000000,79,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:48:08.000000000,2023-02-06T14:49:06.000000000,80,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,3.8058589238810147e-06,1.123984650357079e-06,0.09375,0.002581668413660566,-0.0005232849523348069,6.391184656752623e-06,0.029643556077251214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:48:38.000000000,2023-02-06T14:49:36.000000000,81,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0018316532133072997,0.0003657931177110487,0.09375,0.34599891988230536,0.1286615916886697,0.10316144738386002,3.859847750660091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:49:08.000000000,2023-02-06T14:50:06.000000000,82,1,9.999303309419973e-08,2.2298101091995522e-08,0.03125,0.5000602240883658,0.5000589170553289,1.3071887583621814e-06,15.001767511659867,3.3798218466291228e-06,9.625325115373594e-07,0.09375,0.003196017788262516,-0.00010942032992726387,1.0202556894289035e-05,0.03569859946576251,1.129141524652828e-06,5.68152814242202e-07,0.09375,0.9999972991461467,0.9999923602573307,9.877726560837306e-06,29.999770807719923,2.871233851868206,0.6050197815837122,0.0625,0.4963293059811915,0.2647823738705031,0.17623307446327235,7.943471216115091,4.797414288802001e-07,1.0195677110249368e-07,0.03125,0.000574203332873915,-2.2025153642842945e-05,3.292243600905211e-07,0.0050882921973544135
2023-02-06T14:49:38.000000000,2023-02-06T14:50:36.000000000,83,1,0.0003993091881385681,7.794227316327704e-05,0.09375,0.506494327811389,0.5049574877779143,0.001554439642128427,15.148724633337427,0.0034591410668934493,0.0006933444457207913,0.09375,0.11200107884772763,0.03447254408109708,0.011355885367631723,1.0341763224329121,0.0034672391882159996,0.0006858185078039271,0.09375,0.9621423241635425,0.943248308889162,0.03600047972455957,28.297449266674857,3.823450091709497,0.7539491528751106,0.03125,0.6775996889894593,0.5067439986882463,0.20235185831205862,15.202319960647388,0.00011608264751928211,2.3729021923753275e-05,0.09375,0.19690008762117517,0.06330417641933143,0.03476222575309663,1.8991252925799431
2023-02-06T14:50:08.000000000,2023-02-06T14:51:06.000000000,84,1,0.2488890631689202,0.0641139894630338,0.0625,0.5428177789735538,0.5332705964066697,0.010273612177856582,15.998117892200094,0.2091138416950741,0.06382484844403957,0.03125,0.11330226971186523,0.033514705518451544,0.011714168835871728,1.007013039503904,0.796641212274384,0.23440218654668618,0.03125,0.9552171446460586,0.9334588071866604,0.04109444871142629,28.003764215599816,1.4199332767480337,0.2525204502419549,0.03125,0.5767329651823079,0.36928306052980486,0.19625093433371762,11.07849181589415,1.5634574479464862,0.35336759337494106,0.03125,0.2856614662609433,0.12095467516050501,0.06697243986316873,3.62864025481515
2023-02-06T14:50:38.000000000,2023-02-06T14:51:36.000000000,85,1,0.026800806875890863,0.006436686985643988,0.0,0.5368250684324867,0.528375845555419,0.009000119931139897,15.851275366662572,0.0015781785194605364,0.0003017459296970105,0.09375,0.0174341670003916,-0.0011392107477637345,0.00030265237786972313,0.21018968616790037,0.011237035761782789,0.0026845565326698386,0.09375,0.9932200733961881,0.9900850244441716,0.006217758568513699,29.702550733325147,0.0004965286722402782,0.00011304608561002193,0.09375,0.0106806722239571,-0.002072257043582593,0.00010978250990093106,0.11967207145463904,0.1133717460308772,0.023144924541989416,0.0,0.20697045601296468,0.05766135724192998,0.039511937543233074,1.7298407172578993
2023-02-06T14:51:08.000000000,2023-02-06T14:52:06.000000000,86,1,1.0956228219226366e-05,2.274005063612066e-06,0.09375,0.5000062892780113,0.5000038198713347,2.469431640209344e-06,15.000114596140039,6.327507916481487e-07,2.3975749083034055e-07,0.09375,0.0007569613525806833,-7.195185519093378e-05,5.678134198353605e-07,0.007058372380176472,1.322928971659776e-05,3.5212596491422606e-06,0.09375,0.9998847805715394,0.9998821658893422,5.228755033448684e-06,29.996464976680265,7.811717408677733e-07,3.3397805198976726e-07,0.03125,0.0005565266777202718,-0.00020881611463985082,2.6611777328107997e-07,0.006264483439195525,2.0047272099109696e-05,4.2447590036987844e-06,0.09375,0.0019003030341250243,3.2883654399255965e-05,3.6100702867781234e-06,0.02042005632462411
2023-02-06T14:51:38.000000000,2023-02-06T14:52:36.000000000,87,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:52:08.000000000,2023-02-06T14:53:06.000000000,88,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,6.322634824735485e-07,1.3111203299129873e-07,0.03125,0.0011699366969343623,-0.00014689478818963526,1.3471737960364082e-06,0.0121816639986404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:52:38.000000000,2023-02-06T14:53:36.000000000,89,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0004414480717964833,8.562124241082039e-05,0.09375,0.0507451799454381,0.0055903852257758735,0.0025438208807223193,0.43398830501550223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:53:08.000000000,2023-02-06T14:54:06.000000000,90,1,2.3773083626550007e-08,9.291734063531385e-09,0.03125,0.4999352384510151,0.49993465605745246,5.823177900878023e-07,14.998039681723572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9677218372347586e-08,8.166444255760582e-09,0.0,1.0002305225420955,1.0002295210388121,2.0034673024704304e-06,30.00688563116436,2.0780444292124725,0.5096313950087352,0.0625,0.5252750883947555,0.30274371554522717,0.18426016118598873,9.082311466356815,5.622470930754292e-08,1.1779675043901786e-08,0.03125,0.000400362626676821,-9.133771942712781e-05,1.519476538494148e-07,0.003734308335223122
2023-02-06T14:53:38.000000000,2023-02-06T14:54:36.000000000,91,1,0.00017089319708213775,3.272096650801406e-05,0.09375,0.49650942205347304,0.49562591993038824,0.0008765536810301963,14.868777597911649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007084007560919162,0.00013710919119043464,0.09375,1.0048303865726247,1.0042927657893972,0.0010801463627735648,30.128782973681915,3.4923282740006463,0.8574572227381188,0.03125,0.7658776996788035,0.6208427401600137,0.20112294285590113,18.62528220480041,5.9025020366197564e-05,1.1759324156810684e-05,0.09375,0.005897455877968087,2.3340174296936022e-05,3.4779441068844134e-05,0.0792587158233739
2023-02-06T14:54:08.000000000,2023-02-06T14:55:06.000000000,92,1,0.21336190388372026,0.04812783395321702,0.0625,0.5075480312835052,0.49991624425264514,0.007688752792091669,14.997487327579353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8698147840336748,0.2247774495936519,0.0625,0.9543025153529948,0.9325889266705009,0.04097118466061653,27.97766780011502,2.836762695052303,0.4557650958953926,0.03125,0.5760639678695181,0.3643927222160486,0.19906763907355074,10.93178166648146,0.7039879407828301,0.17414766529346626,0.03125,0.21844262589565638,0.08480032997399109,0.04052608484449194,2.5440098992197324
2023-02-06T14:54:38.000000000,2023-02-06T14:55:36.000000000,93,1,0.025230100715142985,0.00882690128310671,0.0625,0.5110502116554226,0.5043740800696117,0.006779106186985201,15.131222402088351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24045472156719497,0.05912212955191373,0.03125,0.9500104527657904,0.9290405675439363,0.03940348422190307,27.87121702631809,0.05359805251884085,0.01127666857805917,0.0,0.13646448373098757,0.04023354128087718,0.017003817475964918,1.207715380149327,0.3647092505734685,0.07294071424303644,0.03125,0.21839584689609876,0.0847830451676861,0.04050858119355829,2.543491355030583
2023-02-06T14:55:08.000000000,2023-02-06T14:56:06.000000000,94,1,2.136037270187081e-05,4.128122011203524e-06,0.09375,0.5001536547063221,0.5001490996899025,4.556395470815234e-06,15.004472990697074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012036407511798068,2.505346622283356e-05,0.09375,1.0005246509257362,1.0005148856240207,1.9540754818714747e-05,30.015446568720623,4.158978848682558e-06,9.345496473245522e-07,0.09375,0.0011389272975586746,-0.00032287630641947334,1.192906279877224e-06,0.011802586318282697,7.243630592543937e-05,1.3960581658716221e-05,0.09375,0.0037662751989497255,9.739308741909614e-05,1.417534346074677e-05,0.04368198258718875
2023-02-06T14:55:38.000000000,2023-02-06T14:56:36.000000000,95,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:56:08.000000000,2023-02-06T14:57:06.000000000,96,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:56:38.000000000,2023-02-06T14:57:36.000000000,97,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,1.0372254781733018e-06,4.1946324888758714e-07,0.0625,0.0015349415934709655,4.3831266710890387e-07,2.356045503249193e-06,0.017071681744645247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:57:08.000000000,2023-02-06T14:58:06.000000000,98,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0008710565369541627,0.00017191147228929314,0.09375,0.23990832560336417,0.06528607116424633,0.053293733605746775,1.9585821349273902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T14:57:38.000000000,2023-02-06T14:58:36.000000000,99,1,7.563499566751481e-07,2.648347854760457e-07,0.09375,0.5002639028932222,0.500257829831041,6.076230696523267e-06,15.007734894931229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.654428277076161e-07,1.8480239471192157e-07,0.0625,0.9996681103514431,0.9996648356201685,6.54727812654959e-06,29.989945068605053,2.366563342973863,0.48397955131013,0.0625,0.4954793930335596,0.2643132477472547,0.17563833598620304,7.92939743241764,2.3530885496561505e-07,4.8177979621170394e-08,0.03125,0.0009058695171429542,6.674519110628936e-05,8.16144661552994e-07,0.00916973910199905
2023-02-06T14:58:08.000000000,2023-02-06T14:59:06.000000000,100,1,0.0015839551258734353,0.00029807530845312,0.09375,0.4767154283852189,0.4650135883359902,0.011019962323389042,13.950407650079706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002343080808356001,0.00044895148024752117,0.09375,0.9778046753170984,0.9666666666666668,0.021657538627531857,29.0,3.5719477017393046,0.819630440176893,0.03125,0.7118782469960584,0.5346039799533163,0.22096922316425516,16.038119398599495,0.0002524179077421342,4.802853826971058e-05,0.09375,0.1115334806679133,0.028806653965719336,0.011609893997199095,0.8641996189715799
2023-02-06T14:58:38.000000000,2023-02-06T14:59:36.000000000,101,1,0.3935352272274589,0.10095453656666609,0.0625,0.49971224143526904,0.48305181609447606,0.016373267208089067,14.491554482834282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8912581829847411,0.25199517380868297,0.0625,0.9557883157042163,0.9340036620929965,0.0411684636335744,28.020109862789894,1.9280122647573752,0.3926668408465602,0.03125,0.5647623587881776,0.3358095127262881,0.2061884930665192,10.074285381788643,0.7154387090683594,0.193924721215612,0.03125,0.19876677775039917,0.0754074118838747,0.033821954170252265,2.2622223565162405
2023-02-06T14:59:08.000000000,2023-02-06T15:00:06.000000000,102,1,0.010563125824615908,0.003495608229569996,0.0,0.5222498198592551,0.5183197449973431,0.004089516288913622,15.549592349920294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042391588633210006,0.010054345747059613,0.0,0.9778046753170985,0.9666666666666667,0.02165753862753184,29.0,0.0010451308022992067,0.00019350068549388975,0.09375,0.011509738468652138,0.00010994888243724838,0.00013246199086002161,0.14249796130195816,0.07339458915887692,0.015603179544209918,0.0,0.16453709748630888,0.046692913933396814,0.02489222823762751,1.4007874180019042
2023-02-06T14:59:38.000000000,2023-02-06T15:00:36.000000000,103,1,1.002398930632224e-05,2.1222270291131012e-06,0.09375,0.5000261765400961,0.5000236874078162,2.48925639779172e-06,15.000710622234486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4557788166405234e-05,6.598949946848949e-06,0.09375,0.9996681103514431,0.9996648356201684,6.547278126549575e-06,29.989945068605053,1.0860029708725492e-06,3.8991520184687037e-07,0.03125,0.0006690566670446585,-0.00015840664624531582,4.225441581422184e-07,0.0063401360605488235,1.6423555851836878e-05,3.368663018058678e-06,0.09375,0.0017666981236853629,2.5410824135162487e-05,3.1205765502501535e-06,0.018996587823917357
2023-02-06T15:00:08.000000000,2023-02-06T15:01:06.000000000,104,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,1.9546843711650182e-05,4.23916210227438e-06,0.09375,0.004195120819863906,0.00025630148084858053,1.753334824417044e-05,0.04996788160879044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:00:38.000000000,2023-02-06T15:01:36.000000000,105,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.02753002913924579,0.007403219449825362,0.0,0.3507274508939421,0.13036965057810773,0.10601349901870463,3.9110895173432327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:01:08.000000000,2023-02-06T15:02:06.000000000,106,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,3.919079449450516,0.8707767943502834,0.0625,0.5259934499295971,0.2995141018164438,0.18696041218192855,8.985423054493312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:01:38.000000000,2023-02-06T15:02:36.000000000,107,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,1.328639487346124,0.2238564522070981,0.03125,0.39203044257535574,0.1696655572819278,0.12490146657804216,5.089966718457834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:02:08.000000000,2023-02-06T15:03:06.000000000,108,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,5.9664827339818694e-05,1.2809362560313578e-05,0.09375,0.0033077933220327154,0.00022959670270771663,1.0888782015389976e-05,0.039496671145684635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:02:38.000000000,2023-02-06T15:03:36.000000000,109,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,6.500496336446062e-38,1.0834160560743436e-38,0.0,2.280437911708374e-19,-4.163490950775503e-20,5.027050500184956e-38,1.2490472852326509e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:03:08.000000000,2023-02-06T15:04:06.000000000,110,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:03:38.000000000,2023-02-06T15:04:36.000000000,111,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:04:08.000000000,2023-02-06T15:05:06.000000000,112,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:04:38.000000000,2023-02-06T15:05:36.000000000,113,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,1.0372254781733018e-06,4.1946324888758714e-07,0.0625,0.0015349415934709655,4.3831266710890387e-07,2.356045503249193e-06,0.017071681744645247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:05:08.000000000,2023-02-06T15:06:06.000000000,114,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0008710565369541627,0.00017191147228929314,0.09375,0.23990832560336417,0.06528607116424633,0.053293733605746775,1.9585821349273902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
